# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# 5 Transmission
# 6 Reflection
# 7 AVT
# x GenerationRate Intensity External_Source_ElectricField Transmission Reflection AVT 
1.90916e+06 0 710.25 -405.111 0 0 0 
1.91007e+06 0 710.415 144.826 0 0 0 
1.91096e+06 0 709.962 266.402 0 0 0 
1.91185e+06 0 709.788 -182.136 0 0 0 
1.91273e+06 0 709.919 -29.2543 0 0 0 
1.9136e+06 0 709.61 -179.535 0 0 0 
1.91446e+06 0 709.573 -380.599 0 0 0 
1.91531e+06 0 710.098 -13.1202 0 0 0 
1.91615e+06 0 709.987 434.197 0 0 0 
1.91699e+06 0 709.813 189.274 0 0 0 
1.91781e+06 0 710.429 -254.368 0 0 0 
1.91863e+06 0 710.329 -287.272 0 0 0 
1.91944e+06 0 709.782 -163.6 0 0 0 
1.92024e+06 0 710.135 139.558 0 0 0 
1.92104e+06 0 710.361 132.126 0 0 0 
1.92182e+06 0 710.338 319.285 0 0 0 
1.9226e+06 0 710.204 213.166 0 0 0 
1.92337e+06 0 710.081 -90.0462 0 0 0 
1.92413e+06 0 709.89 123.042 0 0 0 
1.92489e+06 0 710.269 217.872 0 0 0 
1.92564e+06 0 710.645 -380.161 0 0 0 
1.92638e+06 0 710.304 -1105.64 0 0 0 
1.92711e+06 0 710.358 -419.673 0 0 0 
1.92784e+06 0 710.27 6.64947 0 0 0 
1.92855e+06 0 710.064 -252.709 0 0 0 
1.92927e+06 0 710.213 -77.9556 0 0 0 
1.92997e+06 0 710.282 41.0905 0 0 0 
1.93067e+06 0 709.88 98.8814 0 0 0 
1.93136e+06 0 710.007 -73.1728 0 0 0 
1.93204e+06 0 710.14 21.8978 0 0 0 
1.93272e+06 0 710.144 -59.7417 0 0 0 
1.93339e+06 0 710.329 -35.9997 0 0 0 
1.93405e+06 0 710.07 11.9022 0 0 0 
1.93471e+06 0 709.691 -83.8222 0 0 0 
1.93536e+06 0 709.946 111.522 0 0 0 
1.936e+06 0 710.096 280.261 0 0 0 
1.93664e+06 0 709.608 79.5824 0 0 0 
1.93727e+06 0 710.157 1.16511 0 0 0 
1.93789e+06 0 710.404 511.545 0 0 0 
1.93851e+06 0 709.813 406.239 0 0 0 
1.93913e+06 0 710.146 -133.638 0 0 0 
1.93973e+06 0 710.586 -332.052 0 0 0 
1.94033e+06 0 710.456 -444.313 0 0 0 
1.94093e+06 0 710.334 -362.201 0 0 0 
1.94151e+06 0 710.244 45.3094 0 0 0 
1.9421e+06 0 710.137 -68.5844 0 0 0 
1.94267e+06 0 710.247 259.562 0 0 0 
1.94324e+06 0 710.387 377.492 0 0 0 
1.94381e+06 0 710.427 -130.787 0 0 0 
1.94437e+06 0 710.411 50.1681 0 0 0 
1.94492e+06 0 710.594 0.413322 0 0 0 
1.94547e+06 0 710.706 -343.826 0 0 0 
1.94602e+06 0 710.372 -685.115 0 0 0 
1.94655e+06 0 709.995 -599.471 0 0 0 
1.94709e+06 0 709.836 -194.235 0 0 0 
1.94761e+06 0 710.047 -507.932 0 0 0 
1.94813e+06 0 710.347 -656.704 0 0 0 
1.94865e+06 0 710.284 -24.5427 0 0 0 
1.94916e+06 0 710.088 328.875 0 0 0 
1.94967e+06 0 709.869 280.84 0 0 0 
1.95017e+06 0 709.936 282.586 0 0 0 
1.95067e+06 0 710.222 263.067 0 0 0 
1.95116e+06 0 710.057 -39.4602 0 0 0 
1.95165e+06 0 710.244 30.1827 0 0 0 
1.95213e+06 0 710.601 410.049 0 0 0 
1.9526e+06 0 710.179 -14.6039 0 0 0 
1.95308e+06 0 710.126 -157.717 0 0 0 
1.95354e+06 0 710.105 4.9915 0 0 0 
1.95401e+06 0 709.85 -266.364 0 0 0 
1.95447e+06 0 709.69 -33.2113 0 0 0 
1.95492e+06 0 709.848 72.4231 0 0 0 
1.95537e+06 0 710.38 -196.314 0 0 0 
1.95581e+06 0 710.299 -288.303 0 0 0 
1.95625e+06 0 710.399 24.277 0 0 0 
1.95669e+06 0 710.719 722.657 0 0 0 
1.95712e+06 0 710.816 503.882 0 0 0 
1.95755e+06 0 710.619 -8.53153 0 0 0 
1.95797e+06 0 710.133 -10.4514 0 0 0 
1.95839e+06 0 710.022 42.7064 0 0 0 
1.95881e+06 0 710.245 172.835 0 0 0 
1.95922e+06 0 710.026 191.458 0 0 0 
1.95962e+06 0 710.177 -118.415 0 0 0 
1.96003e+06 0 710.324 -430.193 0 0 0 
1.96042e+06 0 709.881 -238.602 0 0 0 
1.96082e+06 0 709.747 -29.0284 0 0 0 
1.96121e+06 0 710.174 -158.562 0 0 0 
1.9616e+06 0 710.207 187.249 0 0 0 
1.96198e+06 0 709.928 500.078 0 0 0 
1.96236e+06 0 709.918 -90.7356 0 0 0 
1.96273e+06 0 710.052 -112.084 0 0 0 
1.96311e+06 0 709.818 247.998 0 0 0 
1.96347e+06 0 709.61 7.151 0 0 0 
1.96384e+06 0 710.067 -72.4694 0 0 0 
1.9642e+06 0 710.484 -302.598 0 0 0 
1.96456e+06 0 710.132 -308.102 0 0 0 
1.96491e+06 0 709.928 64.7994 0 0 0 
1.96526e+06 0 710.361 -149.033 0 0 0 
1.96561e+06 0 710.159 -398.233 0 0 0 
1.96595e+06 0 710.03 -268.018 0 0 0 
1.96629e+06 0 710.235 -262.812 0 0 0 
1.96662e+06 0 710.492 -42.1873 0 0 0 
1.96696e+06 0 710.458 166.4 0 0 0 
1.96729e+06 0 709.835 361.317 0 0 0 
1.96761e+06 0 709.724 374.699 0 0 0 
1.96794e+06 0 710.033 -195.246 0 0 0 
1.96826e+06 0 710.027 308.419 0 0 0 
1.96857e+06 0 710.147 824.636 0 0 0 
1.96889e+06 0 710.014 -14.8613 0 0 0 
1.9692e+06 0 710.002 -446.209 0 0 0 
1.9695e+06 0 710.099 -334.338 0 0 0 
1.96981e+06 0 710.069 -280.888 0 0 0 
1.97011e+06 0 710.093 -81.1238 0 0 0 
1.97041e+06 0 710.039 94.8792 0 0 0 
1.9707e+06 0 710.147 329.59 0 0 0 
1.971e+06 0 710.131 -78.1165 0 0 0 
1.97129e+06 0 709.821 -384.664 0 0 0 
1.97157e+06 0 709.838 169.135 0 0 0 
1.97186e+06 0 710.269 152.541 0 0 0 
1.97214e+06 0 710.779 271.734 0 0 0 
1.97241e+06 0 710.72 -9.83573 0 0 0 
1.97269e+06 0 710.258 160.808 0 0 0 
1.97296e+06 0 710.147 526.402 0 0 0 
1.97323e+06 0 710.18 -124.651 0 0 0 
1.9735e+06 0 710.347 -80.3739 0 0 0 
1.97376e+06 0 710.769 11.0727 0 0 0 
1.97403e+06 0 710.716 -172.526 0 0 0 
1.97429e+06 0 710.38 -35.084 0 0 0 
1.97454e+06 0 710.298 193.772 0 0 0 
1.9748e+06 0 710.054 -13.7148 0 0 0 
1.97505e+06 0 710.503 -261.772 0 0 0 
1.9753e+06 0 710.525 -265.434 0 0 0 
1.97554e+06 0 710.251 72.5255 0 0 0 
1.97579e+06 0 710.297 135.609 0 0 0 
1.97603e+06 0 709.733 261.341 0 0 0 
1.97627e+06 0 709.909 -84.8055 0 0 0 
1.97651e+06 0 709.854 -91.5559 0 0 0 
1.97674e+06 0 709.962 387.875 0 0 0 
1.97697e+06 0 710.356 227.585 0 0 0 
1.9772e+06 0 710.071 126.411 0 0 0 
1.97743e+06 0 710.291 -172.447 0 0 0 
1.97766e+06 0 710.32 156.051 0 0 0 
1.97788e+06 0 710.407 136.501 0 0 0 
1.9781e+06 0 710.591 -296.434 0 0 0 
1.97832e+06 0 710.087 -161.513 0 0 0 
1.97854e+06 0 709.738 162.062 0 0 0 
1.97875e+06 0 710.209 197.286 0 0 0 
1.97896e+06 0 710.602 171.893 0 0 0 
1.97917e+06 0 710.498 -18.7204 0 0 0 
1.97938e+06 0 710.349 -299.927 0 0 0 
1.97959e+06 0 710.361 342.218 0 0 0 
1.97979e+06 0 710.245 340.7 0 0 0 
1.98e+06 0 709.903 -345.317 0 0 0 
1.9802e+06 0 709.816 53.4921 0 0 0 
1.98039e+06 0 709.687 104.833 0 0 0 
1.98059e+06 0 709.622 -257.818 0 0 0 
1.98078e+06 0 709.777 -76.3206 0 0 0 
1.98098e+06 0 709.942 244.9 0 0 0 
1.98117e+06 0 710.134 102.458 0 0 0 
1.98135e+06 0 709.876 -204.53 0 0 0 
1.98154e+06 0 709.771 100.839 0 0 0 
1.98173e+06 0 710.013 -1.73205 0 0 0 
1.98191e+06 0 710.066 -223.141 0 0 0 
1.98209e+06 0 710.153 186.019 0 0 0 
1.98227e+06 0 709.878 170.726 0 0 0 
1.98245e+06 0 709.774 -268.066 0 0 0 
1.98262e+06 0 710.147 -31.6625 0 0 0 
1.9828e+06 0 710.3 334.821 0 0 0 
1.98297e+06 0 710.396 -325.473 0 0 0 
1.98314e+06 0 710.561 14.4361 0 0 0 
1.98331e+06 0 710.787 295.575 0 0 0 
1.98347e+06 0 710.649 -302.847 0 0 0 
1.98364e+06 0 709.914 39.3389 0 0 0 
1.9838e+06 0 709.899 199.648 0 0 0 
1.98397e+06 0 710.469 -206.733 0 0 0 
1.98413e+06 0 710.427 38.6161 0 0 0 
1.98429e+06 0 710.106 107.961 0 0 0 
1.98444e+06 0 710.398 -131.068 0 0 0 
1.9846e+06 0 710.794 114.366 0 0 0 
1.98475e+06 0 710.209 -142.796 0 0 0 
1.98491e+06 0 709.937 117.329 0 0 0 
1.98506e+06 0 710.058 38.2692 0 0 0 
1.98521e+06 0 710.016 -114.547 0 0 0 
1.98535e+06 0 709.71 -38.8791 0 0 0 
1.9855e+06 0 709.724 84.7736 0 0 0 
1.98565e+06 0 709.918 251.095 0 0 0 
1.98579e+06 0 709.623 -460.285 0 0 0 
1.98593e+06 0 710.076 6.47742 0 0 0 
1.98607e+06 0 710.139 548.287 0 0 0 
1.98621e+06 0 710.138 -372.196 0 0 0 
1.98635e+06 0 710.179 -165.258 0 0 0 
1.98649e+06 0 710.023 237.069 0 0 0 
1.98662e+06 0 710.29 -39.772 0 0 0 
1.98676e+06 0 710.374 81.566 0 0 0 
1.98689e+06 0 710.071 -69.2267 0 0 0 
1.98702e+06 0 709.789 -174.512 0 0 0 
1.98715e+06 0 710.318 113.646 0 0 0 
1.98728e+06 0 710.269 272.581 0 0 0 
1.98741e+06 0 709.924 -324.887 0 0 0 
1.98754e+06 0 710.227 -6.17404 0 0 0 
1.98766e+06 0 710.12 264.68 0 0 0 
1.98778e+06 0 710.147 -307.549 0 0 0 
1.98791e+06 0 710.212 83.8561 0 0 0 
1.98803e+06 0 709.977 236.762 0 0 0 
1.98815e+06 0 710.243 -136.526 0 0 0 
1.98827e+06 0 710.368 -161.584 0 0 0 
1.98839e+06 0 710.304 32.682 0 0 0 
1.9885e+06 0 710.128 107.849 0 0 0 
1.98862e+06 0 710.197 35.0788 0 0 0 
1.98873e+06 0 710.292 103.64 0 0 0 
1.98885e+06 0 709.943 -138.544 0 0 0 
1.98896e+06 0 710.087 -290.413 0 0 0 
1.98907e+06 0 710.308 118.365 0 0 0 
1.98918e+06 0 710.181 291.778 0 0 0 
1.98929e+06 0 709.97 203.69 0 0 0 
1.98939e+06 0 710.251 -214.364 0 0 0 
1.9895e+06 0 710.271 -481.558 0 0 0 
1.98961e+06 0 710.006 -78.8967 0 0 0 
1.98971e+06 0 710.306 448.739 0 0 0 
1.98981e+06 0 710.141 551.17 0 0 0 
1.98992e+06 0 710.369 -75.4932 0 0 0 
1.99002e+06 0 710.264 -848.045 0 0 0 
1.99012e+06 0 710.063 -440.035 0 0 0 
1.99022e+06 0 710.257 589.727 0 0 0 
1.99032e+06 0 710.042 828.448 0 0 0 
1.99041e+06 0 710.175 65.9986 0 0 0 
1.99051e+06 0 710.06 -809.073 0 0 0 
1.99061e+06 0 710.309 -439.479 0 0 0 
1.9907e+06 0 710.242 170.661 0 0 0 
1.99079e+06 0 709.992 306.285 0 0 0 
1.99089e+06 0 710.265 559.027 0 0 0 
1.99098e+06 0 710.229 89.3616 0 0 0 
1.99107e+06 0 710.045 -675.267 0 0 0 
1.99116e+06 0 710.269 -376.196 0 0 0 
1.99125e+06 0 710.174 297.957 0 0 0 
1.99134e+06 0 710.074 215.344 0 0 0 
1.99142e+06 0 710.25 19.5986 0 0 0 
1.99151e+06 0 710.196 231.037 0 0 0 
1.9916e+06 0 710.102 -130.456 0 0 0 
1.99168e+06 0 710.236 -386.277 0 0 0 
1.99176e+06 0 710.079 267.708 0 0 0 
1.99185e+06 0 710.263 167.202 0 0 0 
1.99193e+06 0 710.216 -519.016 0 0 0 
1.99201e+06 0 709.971 -105.014 0 0 0 
1.99209e+06 0 710.355 628.083 0 0 0 
1.99217e+06 0 710.153 360.535 0 0 0 
1.99225e+06 0 710.117 -388.236 0 0 0 
1.99233e+06 0 710.103 -450.329 0 0 0 
1.99241e+06 0 710.373 79.9317 0 0 0 
1.99248e+06 0 710.071 180.119 0 0 0 
1.99256e+06 0 710.021 -111.086 0 0 0 
1.99263e+06 0 710.393 -34.3181 0 0 0 
1.99271e+06 0 710.137 316.983 0 0 0 
1.99278e+06 0 710.112 289.982 0 0 0 
1.99286e+06 0 710.071 -223.017 0 0 0 
1.99293e+06 0 710.323 -497.646 0 0 0 
1.993e+06 0 710.246 -104.978 0 0 0 
1.99307e+06 0 710.085 283.085 0 0 0 
1.99314e+06 0 709.907 191.171 0 0 0 
1.99321e+06 0 710.436 31.1819 0 0 0 
1.99328e+06 0 710.455 -6.04943 0 0 0 
1.99335e+06 0 709.761 -59.8124 0 0 0 
1.99341e+06 0 709.991 -42.7166 0 0 0 
1.99348e+06 0 710.55 -20.1247 0 0 0 
1.99355e+06 0 710.378 -126.615 0 0 0 
1.99361e+06 0 709.705 -85.3689 0 0 0 
1.99368e+06 0 710.175 181.133 0 0 0 
1.99374e+06 0 710.462 216.64 0 0 0 
1.9938e+06 0 710.075 -48.6366 0 0 0 
1.99387e+06 0 710.116 -122.152 0 0 0 
1.99393e+06 0 710.228 59.4283 0 0 0 
1.99399e+06 0 710.078 50.5149 0 0 0 
1.99405e+06 0 710.273 -184.036 0 0 0 
1.99411e+06 0 710.169 -227.295 0 0 0 
1.99417e+06 0 710.006 -10.7886 0 0 0 
1.99423e+06 0 710.357 146.126 0 0 0 
1.99429e+06 0 710.285 189.754 0 0 0 
1.99435e+06 0 710.005 299.831 0 0 0 
1.9944e+06 0 709.901 307.606 0 0 0 
1.99446e+06 0 710.332 -109.063 0 0 0 
1.99452e+06 0 710.651 -659.918 0 0 0 
1.99457e+06 0 710.011 -626.501 0 0 0 
1.99463e+06 0 709.635 52.5466 0 0 0 
1.99468e+06 0 710.227 565.955 0 0 0 
1.99474e+06 0 710.666 351.246 0 0 0 
1.99479e+06 0 710.181 -148.348 0 0 0 
1.99484e+06 0 709.834 -193.871 0 0 0 
1.9949e+06 0 710.233 223.278 0 0 0 
1.99495e+06 0 710.256 482.412 0 0 0 
1.995e+06 0 710.049 214.032 0 0 0 
1.99505e+06 0 710.275 -319.79 0 0 0 
1.9951e+06 0 710.185 -647.143 0 0 0 
1.99515e+06 0 710.063 -568.974 0 0 0 
1.9952e+06 0 710.389 -197.401 0 0 0 
1.99525e+06 0 710.322 241.141 0 0 0 
1.9953e+06 0 709.683 527.3 0 0 0 
1.99534e+06 0 709.853 511.888 0 0 0 
1.99539e+06 0 710.687 213.343 0 0 0 
1.99544e+06 0 710.694 -147.646 0 0 0 
1.99549e+06 0 710.054 -297.201 0 0 0 
1.99553e+06 0 709.589 -141.802 0 0 0 
1.99558e+06 0 709.801 147.779 0 0 0 
1.99562e+06 0 710.484 292.48 0 0 0 
1.99567e+06 0 710.666 148.017 0 0 0 
1.99571e+06 0 710.327 -187.85 0 0 0 
1.99576e+06 0 709.992 -477.13 0 0 0 
1.9958e+06 0 709.788 -534.788 0 0 0 
1.99584e+06 0 709.941 -343.914 0 0 0 
1.99588e+06 0 710.396 -26.1735 0 0 0 
1.99593e+06 0 710.477 267.912 0 0 0 
1.99597e+06 0 710.192 444.988 0 0 0 
1.99601e+06 0 710.191 485.56 0 0 0 
1.99605e+06 0 710.134 417.007 0 0 0 
1.99609e+06 0 709.819 284.381 0 0 0 
1.99613e+06 0 710.041 131.958 0 0 0 
1.99617e+06 0 710.527 -11.799 0 0 0 
1.99621e+06 0 710.406 -144.215 0 0 0 
1.99625e+06 0 710.035 -279.947 0 0 0 
1.99629e+06 0 709.999 -422.962 0 0 0 
1.99632e+06 0 710.221 -542.061 0 0 0 
1.99636e+06 0 710.299 -576.612 0 0 0 
1.9964e+06 0 710.006 -473.104 0 0 0 
1.99644e+06 0 709.889 -224.299 0 0 0 
1.99647e+06 0 710.356 118.837 0 0 0 
1.99651e+06 0 710.646 467.465 0 0 0 
1.99655e+06 0 710.265 728.692 0 0 0 
1.99658e+06 0 709.866 832.751 0 0 0 
1.99662e+06 0 709.865 748.429 0 0 0 
1.99665e+06 0 710.001 491.823 0 0 0 
1.99669e+06 0 710.198 128.454 0 0 0 
1.99672e+06 0 710.476 -240.317 0 0 0 
1.99675e+06 0 710.571 -512.046 0 0 0 
1.99679e+06 0 710.317 -626.967 0 0 0 
1.99682e+06 0 709.905 -593.933 0 0 0 
1.99685e+06 0 709.704 -477.751 0 0 0 
1.99689e+06 0 709.954 -353.128 0 0 0 
1.99692e+06 0 710.414 -256.185 0 0 0 
1.99695e+06 0 710.514 -168.004 0 0 0 
1.99698e+06 0 710.167 -41.6308 0 0 0 
1.99701e+06 0 709.946 148.331 0 0 0 
1.99704e+06 0 710.162 371.195 0 0 0 
1.99707e+06 0 710.412 547.475 0 0 0 
1.9971e+06 0 710.329 594.577 0 0 0 
1.99713e+06 0 710.114 480.381 0 0 0 
1.99716e+06 0 710.033 248.759 0 0 0 
1.99719e+06 0 709.996 -0.174766 0 0 0 
1.99722e+06 0 709.908 -163.179 0 0 0 
1.99725e+06 0 709.97 -188.341 0 0 0 
1.99728e+06 0 710.324 -99.5745 0 0 0 
1.99731e+06 0 710.69 21.0011 0 0 0 
1.99734e+06 0 710.659 80.4769 0 0 0 
1.99736e+06 0 710.216 24.8769 0 0 0 
1.99739e+06 0 709.777 -134.824 0 0 0 
1.99742e+06 0 709.725 -331.27 0 0 0 
1.99744e+06 0 710.017 -475.973 0 0 0 
1.99747e+06 0 710.294 -501.226 0 0 0 
1.9975e+06 0 710.308 -388.271 0 0 0 
1.99752e+06 0 710.156 -170.905 0 0 0 
1.99755e+06 0 710.092 83.2761 0 0 0 
1.99758e+06 0 710.201 302.172 0 0 0 
1.9976e+06 0 710.344 434.87 0 0 0 
1.99763e+06 0 710.378 464.079 0 0 0 
1.99765e+06 0 710.3 403.456 0 0 0 
1.99767e+06 0 710.178 284.767 0 0 0 
1.9977e+06 0 710.043 142.795 0 0 0 
1.99772e+06 0 709.921 4.69365 0 0 0 
1.99775e+06 0 709.899 -113.406 0 0 0 
1.99777e+06 0 710.053 -203.809 0 0 0 
1.99779e+06 0 710.304 -262.353 0 0 0 
1.99782e+06 0 710.446 -284.9 0 0 0 
1.99784e+06 0 710.35 -267.157 0 0 0 
1.99786e+06 0 710.114 -207.433 0 0 0 
1.99788e+06 0 709.969 -110.271 0 0 0 
1.99791e+06 0 710.047 11.4802 0 0 0 
1.99793e+06 0 710.263 137.7 0 0 0 
1.99795e+06 0 710.425 245.151 0 0 0 
1.99797e+06 0 710.412 313.343 0 0 0 
1.99799e+06 0 710.25 330.012 0 0 0 
1.99802e+06 0 710.057 294.289 0 0 0 
1.99804e+06 0 709.934 216.535 0 0 0 
1.99806e+06 0 709.924 115.057 0 0 0 
1.99808e+06 0 710.015 10.8636 0 0 0 
1.9981e+06 0 710.151 -77.8285 0 0 0 
1.99812e+06 0 710.253 -139.742 0 0 0 
1.99814e+06 0 710.26 -172.327 0 0 0 
1.99816e+06 0 710.177 -180.971 0 0 0 
1.99818e+06 0 710.089 -176.179 0 0 0 
1.9982e+06 0 710.107 -169.736 0 0 0 
1.99822e+06 0 710.272 -171.017 0 0 0 
1.99823e+06 0 710.506 -184.38 0 0 0 
1.99825e+06 0 710.651 -208.188 0 0 0 
1.99827e+06 0 710.581 -235.489 0 0 0 
1.99829e+06 0 710.284 -256.007 0 0 0 
1.99831e+06 0 709.884 -258.82 0 0 0 
1.99833e+06 0 709.56 -235.033 0 0 0 
1.99834e+06 0 709.45 -179.885 0 0 0 
1.99836e+06 0 709.586 -93.8976 0 0 0 
1.99838e+06 0 709.897 17.0521 0 0 0 
1.9984e+06 0 710.26 142.632 0 0 0 
1.99841e+06 0 710.558 269.674 0 0 0 
1.99843e+06 0 710.721 384.154 0 0 0 
1.99845e+06 0 710.732 473.183 0 0 0 
1.99846e+06 0 710.617 526.714 0 0 0 
1.99848e+06 0 710.431 538.734 0 0 0 
1.9985e+06 0 710.232 507.854 0 0 0 
1.99851e+06 0 710.069 437.272 0 0 0 
1.99853e+06 0 709.966 334.187 0 0 0 
1.99854e+06 0 709.921 208.79 0 0 0 
1.99856e+06 0 709.913 72.9928 0 0 0 
1.99858e+06 0 709.92 -60.9337 0 0 0 
1.99859e+06 0 709.934 -181.649 0 0 0 
1.99861e+06 0 709.96 -279.831 0 0 0 
1.99862e+06 0 710.016 -348.959 0 0 0 
1.99864e+06 0 710.107 -385.74 0 0 0 
1.99865e+06 0 710.223 -390.155 0 0 0 
1.99867e+06 0 710.334 -365.172 0 0 0 
1.99868e+06 0 710.402 -316.167 0 0 0 
1.99869e+06 0 710.404 -250.163 0 0 0 
1.99871e+06 0 710.345 -174.964 0 0 0 
1.99872e+06 0 710.255 -98.3128 0 0 0 
1.99874e+06 0 710.178 -27.1334 0 0 0 
1.99875e+06 0 710.151 33.0446 0 0 0 
1.99876e+06 0 710.187 78.4536 0 0 0 
1.99878e+06 0 710.269 107.225 0 0 0 
1.99879e+06 0 710.354 119.306 0 0 0 
1.9988e+06 0 710.395 116.206 0 0 0 
1.99882e+06 0 710.359 100.6 0 0 0 
1.99883e+06 0 710.24 75.8738 0 0 0 
1.99884e+06 0 710.062 45.6636 0 0 0 
1.99886e+06 0 709.871 13.4348 0 0 0 
1.99887e+06 0 709.719 -17.846 0 0 0 
1.99888e+06 0 709.648 -45.9285 0 0 0 
1.99889e+06 0 709.678 -69.3739 0 0 0 
1.9989e+06 0 709.804 -87.5373 0 0 0 
1.99892e+06 0 710 -100.455 0 0 0 
1.99893e+06 0 710.223 -108.669 0 0 0 
1.99894e+06 0 710.432 -113.011 0 0 0 
1.99895e+06 0 710.589 -114.393 0 0 0 
1.99896e+06 0 710.672 -113.622 0 0 0 
1.99898e+06 0 710.674 -111.256 0 0 0 
1.99899e+06 0 710.602 -107.527 0 0 0 
1.999e+06 0 710.475 -102.322 0 0 0 
1.99901e+06 0 710.32 -95.2261 0 0 0 
1.99902e+06 0 710.162 -85.6124 0 0 0 
1.99903e+06 0 710.027 -72.7602 0 0 0 
1.99904e+06 0 709.934 -55.9925 0 0 0 
1.99905e+06 0 709.891 -34.8073 0 0 0 
1.99906e+06 0 709.898 -8.98917 0 0 0 
1.99907e+06 0 709.947 21.3096 0 0 0 
1.99908e+06 0 710.021 55.5292 0 0 0 
1.99909e+06 0 710.103 92.7047 0 0 0 
1.9991e+06 0 710.174 131.511 0 0 0 
1.99911e+06 0 710.22 170.342 0 0 0 
1.99912e+06 0 710.234 207.421 0 0 0 
1.99913e+06 0 710.218 240.927 0 0 0 
1.99914e+06 0 710.178 269.124 0 0 0 
1.99915e+06 0 710.128 290.485 0 0 0 
1.99916e+06 0 710.083 303.81 0 0 0 
1.99917e+06 0 710.055 308.302 0 0 0 
1.99918e+06 0 710.054 303.634 0 0 0 
1.99919e+06 0 710.082 289.964 0 0 0 
1.9992e+06 0 710.137 267.933 0 0 0 
1.99921e+06 0 710.209 238.624 0 0 0 
1.99922e+06 0 710.287 203.492 0 0 0 
1.99923e+06 0 710.356 164.278 0 0 0 
1.99924e+06 0 710.407 122.908 0 0 0 
1.99925e+06 0 710.429 81.3816 0 0 0 
1.99925e+06 0 710.421 41.659 0 0 0 
1.99926e+06 0 710.383 5.56051 0 0 0 
1.99927e+06 0 710.321 -25.3281 0 0 0 
1.99928e+06 0 710.244 -49.7313 0 0 0 
1.99929e+06 0 710.163 -66.7399 0 0 0 
1.9993e+06 0 710.085 -75.8467 0 0 0 
1.99931e+06 0 710.02 -76.9593 0 0 0 
1.99931e+06 0 709.972 -70.3926 0 0 0 
1.99932e+06 0 709.944 -56.8406 0 0 0 
1.99933e+06 0 709.934 -37.3336 0 0 0 
1.99934e+06 0 709.942 -13.18 0 0 0 
1.99934e+06 0 709.961 14.1005 0 0 0 
1.99935e+06 0 709.99 42.8495 0 0 0 
1.99936e+06 0 710.023 71.3456 0 0 0 
1.99937e+06 0 710.058 97.8778 0 0 0 
1.99938e+06 0 710.093 120.815 0 0 0 
1.99938e+06 0 710.128 138.669 0 0 0 
1.99939e+06 0 710.163 150.145 0 0 0 
1.9994e+06 0 710.199 154.189 0 0 0 
1.9994e+06 0 710.238 150.014 0 0 0 
1.99941e+06 0 710.278 137.122 0 0 0 
1.99942e+06 0 710.321 115.313 0 0 0 
1.99943e+06 0 710.363 84.6789 0 0 0 
1.99943e+06 0 710.405 45.5919 0 0 0 
1.99944e+06 0 710.441 -1.31636 0 0 0 
1.99945e+06 0 710.469 -55.1841 0 0 0 
1.99945e+06 0 710.486 -114.954 0 0 0 
1.99946e+06 0 710.488 -179.411 0 0 0 
1.99947e+06 0 710.474 -247.222 0 0 0 
1.99947e+06 0 710.442 -316.98 0 0 0 
1.99948e+06 0 710.394 -387.241 0 0 0 
1.99949e+06 0 710.33 -456.565 0 0 0 
1.99949e+06 0 710.254 -523.552 0 0 0 
1.9995e+06 0 710.17 -586.874 0 0 0 
1.9995e+06 0 710.083 -645.304 0 0 0 
1.99951e+06 0 709.997 -697.738 0 0 0 
1.99952e+06 0 709.918 -743.214 0 0 0 
1.99952e+06 0 709.85 -780.928 0 0 0 
1.99953e+06 0 709.797 -810.239 0 0 0 
1.99953e+06 0 709.763 -830.674 0 0 0 
1.99954e+06 0 709.748 -841.933 0 0 0 
1.99955e+06 0 709.754 -843.875 0 0 0 
1.99955e+06 0 709.779 -836.521 0 0 0 
1.99956e+06 0 709.822 -820.039 0 0 0 
1.99956e+06 0 709.879 -794.728 0 0 0 
1.99957e+06 0 709.946 -761.012 0 0 0 
1.99957e+06 0 710.02 -719.417 0 0 0 
1.99958e+06 0 710.095 -670.558 0 0 0 
1.99958e+06 0 710.169 -615.122 0 0 0 
1.99959e+06 0 710.236 -553.852 0 0 0 
1.99959e+06 0 710.293 -487.529 0 0 0 
1.9996e+06 0 710.338 -416.957 0 0 0 
1.99961e+06 0 710.369 -342.95 0 0 0 
1.99961e+06 0 710.384 -266.317 0 0 0 
1.99962e+06 0 710.385 -187.854 0 0 0 
1.99962e+06 0 710.372 -108.326 0 0 0 
1.99963e+06 0 710.346 -28.4661 0 0 0 
1.99963e+06 0 710.311 51.0379 0 0 0 
1.99964e+06 0 710.269 129.546 0 0 0 
1.99964e+06 0 710.223 206.473 0 0 0 
1.99964e+06 0 710.176 281.29 0 0 0 
1.99965e+06 0 710.132 353.525 0 0 0 
1.99965e+06 0 710.093 422.77 0 0 0 
1.99966e+06 0 710.063 488.674 0 0 0 
1.99966e+06 0 710.043 550.944 0 0 0 
1.99967e+06 0 710.035 609.345 0 0 0 
1.99967e+06 0 710.039 663.696 0 0 0 
1.99968e+06 0 710.056 713.866 0 0 0 
1.99968e+06 0 710.086 759.773 0 0 0 
1.99969e+06 0 710.128 801.377 0 0 0 
1.99969e+06 0 710.179 838.68 0 0 0 
1.99969e+06 0 710.239 871.718 0 0 0 
