
# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
781 0.00021 0.888602 0.111186
782 0.000208 0.896673 0.103117
783 0.000207 0.903638 0.096153
784 0.000206 0.909436 0.090356
785 0.000205 0.914212 0.085581
786 0.000205 0.918217 0.081576
787 0.000205 0.92154 0.078254
788 0.000205 0.924083 0.07571
789 0.000205 0.926224 0.073569
790 0.000206 0.927705 0.072087
791 0.000207 0.928928 0.070863
792 0.000209 0.929611 0.070179
793 0.00021 0.929892 0.069896
794 0.000212 0.929912 0.069874
795 0.000214 0.929692 0.070092
796 0.000216 0.929083 0.0707
797 0.000219 0.92829 0.071489
798 0.000221 0.927241 0.072536
799 0.000224 0.925924 0.07385
800 0.000227 0.924345 0.075427
801 0.00023 0.922676 0.077092
802 0.000233 0.921081 0.078685
803 0.000237 0.919044 0.080718
804 0.00024 0.917001 0.082758
805 0.000243 0.915163 0.084593
806 0.000247 0.912685 0.087067
807 0.00025 0.910199 0.089549
808 0.000254 0.907649 0.092096
809 0.000257 0.904917 0.094825
810 0.000261 0.902352 0.097386
811 0.000264 0.899822 0.099913
812 0.000267 0.897234 0.102497
813 0.000269 0.894953 0.104776
814 0.000272 0.892551 0.107176
815 0.000274 0.890242 0.109482
816 0.000275 0.888213 0.11151
817 0.000276 0.886424 0.113299
818 0.000277 0.88497 0.114752
819 0.000277 0.883763 0.115959
820 0.000276 0.882846 0.116877
821 0.000275 0.882307 0.117417
822 0.000273 0.882131 0.117595
823 0.00027 0.882253 0.117475
824 0.000267 0.882766 0.116966
825 0.000264 0.883551 0.116183
826 0.00026 0.884636 0.115103
827 0.000256 0.885906 0.113837
828 0.000251 0.887568 0.112179
829 0.000247 0.889389 0.110363
830 0.000242 0.891448 0.108309
831 0.000237 0.893621 0.106141
832 0.000231 0.895901 0.103866
833 0.000226 0.898335 0.101437
834 0.000221 0.900846 0.098932
835 0.000215 0.903488 0.096295
836 0.00021 0.906118 0.09367
837 0.000205 0.90865 0.091143
838 0.0002 0.911306 0.088492
839 0.000196 0.913996 0.085807
840 0.000191 0.916578 0.083229
841 0.000187 0.918888 0.080923
842 0.000183 0.921352 0.078464
843 0.000179 0.92359 0.076229
844 0.000176 0.925779 0.074044
845 0.000172 0.927806 0.072021
846 0.000169 0.929705 0.070124
847 0.000167 0.931483 0.068349
848 0.000164 0.933148 0.066687
849 0.000162 0.934721 0.065115
850 0.00016 0.936137 0.063702
851 0.000158 0.937044 0.062796
852 0.000157 0.937951 0.06189
853 0.000156 0.938811 0.061032
854 0.000154 0.939643 0.060201
855 0.000153 0.940465 0.05938
856 0.000152 0.941242 0.058604
857 0.000151 0.941997 0.05785
858 0.00015 0.942726 0.057122
859 0.000149 0.943384 0.056465
860 0.000149 0.944051 0.055799
861 0.000148 0.94468 0.055171
862 0.000147 0.945249 0.054602
863 0.000146 0.945811 0.054041
864 0.000146 0.946332 0.053521
865 0.000145 0.946824 0.053029
866 0.000145 0.94727 0.052584
867 0.000144 0.947704 0.05215
868 0.000144 0.948078 0.051776
869 0.000143 0.948444 0.051411
870 0.000143 0.948766 0.051089
871 0.000143 0.949043 0.050812
872 0.000143 0.949277 0.050579
873 0.000143 0.949489 0.050367
874 0.000142 0.949662 0.050194
875 0.000142 0.949812 0.050044
876 0.000142 0.949913 0.049943
877 0.000142 0.94997 0.049886
878 0.000142 0.949994 0.049863
879 0.000142 0.949985 0.049871
880 0.000142 0.949949 0.049907
881 0.000142 0.949839 0.050017
882 0.000143 0.949677 0.050179
883 0.000143 0.949469 0.050386
884 0.000143 0.949252 0.050603
885 0.000143 0.948961 0.050894
886 0.000144 0.948649 0.051206
887 0.000144 0.948291 0.051564
888 0.000144 0.947893 0.051961
889 0.000145 0.947448 0.052406
890 0.000145 0.946977 0.052877
891 0.000145 0.946391 0.053462
892 0.000146 0.945811 0.054042
893 0.000146 0.945183 0.054669
894 0.000147 0.944472 0.055379
895 0.000147 0.94373 0.056122
896 0.000148 0.94296 0.056891
897 0.000148 0.942124 0.057727
898 0.000149 0.94126 0.05859
899 0.000149 0.940326 0.059523
900 0.00015 0.939371 0.060478
901 0.00015 0.938681 0.061168
902 0.00015 0.937978 0.06187
903 0.000151 0.937247 0.062601
904 0.000151 0.93651 0.063337
905 0.000151 0.935778 0.06407
906 0.000151 0.934996 0.064851
907 0.000152 0.934168 0.065679
908 0.000152 0.933365 0.066481
909 0.000152 0.932539 0.067308
910 0.000152 0.931659 0.068187
911 0.000152 0.930838 0.069008
912 0.000153 0.929935 0.069911
913 0.000153 0.929081 0.070764
914 0.000153 0.92815 0.071695
915 0.000153 0.927262 0.072584
916 0.000153 0.926325 0.073521
917 0.000153 0.925341 0.074504
918 0.000154 0.924399 0.075446
919 0.000154 0.923432 0.076413
920 0.000154 0.922427 0.077418
921 0.000154 0.921424 0.07842
922 0.000154 0.920423 0.079421
923 0.000154 0.91942 0.080424
924 0.000154 0.91841 0.081434
925 0.000154 0.917395 0.082449
926 0.000154 0.91635 0.083494
927 0.000154 0.915295 0.084549
928 0.000154 0.914235 0.085609
929 0.000154 0.913181 0.086663
930 0.000154 0.912141 0.087704
931 0.000154 0.911102 0.088742
932 0.000154 0.910031 0.089814
933 0.000154 0.908943 0.090902
934 0.000154 0.907909 0.091935
935 0.000154 0.906858 0.092987
936 0.000154 0.905747 0.094098
937 0.000154 0.904712 0.095133
938 0.000153 0.903596 0.096249
939 0.000153 0.902564 0.097282
940 0.000153 0.901449 0.098397
941 0.000153 0.900418 0.099428
942 0.000153 0.899309 0.100537
943 0.000152 0.898272 0.101574
944 0.000152 0.897227 0.102619
945 0.000152 0.896138 0.103709
946 0.000152 0.895121 0.104725
947 0.000151 0.894135 0.105712
948 0.000151 0.893123 0.106724
949 0.000151 0.892105 0.107742
950 0.000151 0.891098 0.10875
