# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
969 0.0010703 0.132997 0 0.000176436 0.000455465 
970 0.013635 0.132941 0 0.000176362 0.000455275 
971 0.0261504 0.132886 0 0.000176288 0.000455084 
972 0.0385762 0.13283 0 0.000176214 0.000454893 
973 0.0508723 0.132774 0 0.00017614 0.000454703 
974 0.062999 0.132719 0 0.000176067 0.000454512 
975 0.0749173 0.132663 0 0.000175993 0.000454322 
976 0.0865888 0.132608 0 0.000175919 0.000454132 
977 0.0979759 0.132552 0 0.000175845 0.000453942 
978 0.109042 0.132496 0 0.000175772 0.000453751 
979 0.119752 0.132441 0 0.000175698 0.000453561 
980 0.13007 0.132386 0 0.000175625 0.000453372 
981 0.139964 0.13233 0 0.000175551 0.000453182 
982 0.149403 0.132275 0 0.000175478 0.000452992 
983 0.158355 0.132219 0 0.000175404 0.000452802 
984 0.166792 0.132164 0 0.000175331 0.000452613 
985 0.174688 0.132109 0 0.000175257 0.000452423 
986 0.182016 0.132053 0 0.000175184 0.000452233 
987 0.188754 0.131998 0 0.00017511 0.000452044 
988 0.19488 0.131943 0 0.000175037 0.000451855 
989 0.200374 0.131887 0 0.000174964 0.000451666 
990 0.205219 0.131832 0 0.00017489 0.000451476 
991 0.2094 0.131777 0 0.000174817 0.000451287 
992 0.212903 0.131722 0 0.000174744 0.000451098 
993 0.215717 0.131667 0 0.000174671 0.000450909 
994 0.217834 0.131611 0 0.000174598 0.000450721 
995 0.219247 0.131556 0 0.000174525 0.000450532 
996 0.219951 0.131501 0 0.000174451 0.000450343 
997 0.219946 0.131446 0 0.000174378 0.000450155 
998 0.21923 0.131391 0 0.000174305 0.000449966 
999 0.217807 0.131336 0 0.000174232 0.000449778 
1000 0.21692 0.131309 0 0.000174196 0.000449683 
