# tmm TMM (tmm_study)
# WaveLength[nm]  Transmission[1]  Reflection[1]  Absorption[1] 
809 0.000243 0.31039 0.689365
810 0.000261 0.309915 0.689822
811 0.000279 0.309434 0.690286
812 0.000298 0.308959 0.690741
813 0.000319 0.308463 0.691217
814 0.000341 0.307959 0.691699
815 0.000364 0.307447 0.692187
816 0.00039 0.306929 0.69268
817 0.000416 0.306402 0.69318
818 0.000445 0.305869 0.693685
819 0.000475 0.305327 0.694196
820 0.000508 0.304795 0.694696
821 0.00054 0.304239 0.69522
822 0.000574 0.303675 0.695749
823 0.00061 0.303105 0.696284
824 0.000648 0.302528 0.696822
825 0.000688 0.301945 0.697365
826 0.000731 0.301354 0.697913
827 0.000777 0.300759 0.698463
828 0.000825 0.300157 0.699016
829 0.000876 0.299551 0.699571
830 0.00093 0.29894 0.700128
831 0.000991 0.298325 0.700682
832 0.001055 0.297706 0.701238
833 0.001123 0.297081 0.701795
834 0.001195 0.296451 0.702352
835 0.001272 0.295816 0.702911
836 0.001354 0.295174 0.703471
837 0.00144 0.294526 0.704032
838 0.001532 0.293872 0.704594
839 0.001629 0.293211 0.705158
840 0.001733 0.292542 0.705723
841 0.001821 0.291865 0.706313
842 0.001913 0.29118 0.706906
843 0.00201 0.290488 0.707501
844 0.002111 0.289789 0.708099
845 0.002217 0.289083 0.708698
846 0.002328 0.288371 0.709299
847 0.002445 0.287652 0.709902
848 0.002567 0.286927 0.710504
849 0.002695 0.286196 0.711107
850 0.002829 0.28546 0.71171
851 0.002978 0.284693 0.712327
852 0.003135 0.283946 0.712917
853 0.0033 0.283194 0.713505
854 0.003472 0.282438 0.714088
855 0.003654 0.281678 0.714666
856 0.003844 0.280916 0.715238
857 0.004044 0.28015 0.715804
858 0.004254 0.279357 0.716387
859 0.004475 0.278587 0.716937
860 0.004706 0.277816 0.717477
861 0.004934 0.277043 0.718022
862 0.005172 0.276269 0.718558
863 0.005421 0.275492 0.719085
864 0.005682 0.274686 0.71963
865 0.005955 0.273904 0.72014
866 0.00624 0.273118 0.720641
867 0.006538 0.272327 0.721133
868 0.00685 0.271531 0.721617
869 0.007176 0.270703 0.722119
870 0.007517 0.269895 0.722586
871 0.007862 0.269081 0.723056
872 0.008222 0.26826 0.723517
873 0.008598 0.267405 0.723996
874 0.00899 0.266574 0.724435
875 0.009399 0.265738 0.724862
876 0.009825 0.264899 0.725274
877 0.010271 0.264028 0.7257
878 0.010735 0.263183 0.726081
879 0.011219 0.262336 0.726443
880 0.011724 0.261489 0.726786
881 0.012216 0.26061 0.727173
882 0.012726 0.25976 0.727512
883 0.013257 0.258909 0.727833
884 0.013809 0.258026 0.728163
885 0.014383 0.257172 0.728443
886 0.014979 0.256317 0.728703
887 0.015599 0.255429 0.728971
888 0.016242 0.254569 0.729187
889 0.016912 0.253677 0.72941
890 0.017606 0.252813 0.729579
891 0.018276 0.251945 0.729777
892 0.018971 0.251043 0.729984
893 0.01969 0.25017 0.730138
894 0.020435 0.249296 0.730268
895 0.021207 0.248388 0.730404
896 0.022006 0.24751 0.730483
897 0.022834 0.2466 0.730565
898 0.02369 0.24572 0.730588
899 0.024578 0.244808 0.730613
900 0.025495 0.243928 0.730575
901 0.026445 0.243048 0.730505
902 0.02743 0.242135 0.730434
903 0.028448 0.241256 0.730295
904 0.029502 0.240343 0.730153
905 0.030592 0.239465 0.729941
906 0.031722 0.238553 0.729724
907 0.032889 0.237676 0.729434
908 0.034098 0.236766 0.729135
909 0.035347 0.235891 0.72876
910 0.036641 0.234984 0.728373
911 0.037873 0.234108 0.728017
912 0.039146 0.233199 0.727653
913 0.040459 0.232292 0.727247
914 0.041812 0.231423 0.726764
915 0.043208 0.230523 0.726267
916 0.044646 0.22966 0.725692
917 0.046131 0.228768 0.725099
918 0.04766 0.227916 0.724423
919 0.049238 0.227036 0.723725
920 0.050864 0.226162 0.722972
921 0.052395 0.22532 0.722284
922 0.053971 0.224449 0.721578
923 0.055591 0.223584 0.720823
924 0.057254 0.222761 0.719984
925 0.058965 0.221909 0.719124
926 0.060721 0.221099 0.718178
927 0.062529 0.22026 0.71721
928 0.064387 0.219427 0.716184
929 0.066294 0.218636 0.715068
930 0.068257 0.217817 0.713925
931 0.07018 0.216995 0.712824
932 0.072153 0.216181 0.711665
933 0.074174 0.21541 0.710414
934 0.076252 0.214613 0.709134
