# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 External_Source_ElectricField
# x GenerationRate Intensity External_Source_ElectricField 
788277 0 865.919 -1.7682 
792466 0 866.643 1.31535 
796573 0 869.746 -3.70736 
800598 0 870.513 -6.35272 
804544 0 869.581 -8.14503 
808412 0 869.603 -0.525224 
812203 0 869.184 2.0008 
815919 0 868.148 0.770094 
819562 0 871.616 -0.297493 
823132 0 868.812 -0.119246 
826632 0 864.301 9.80394 
830063 0 868.993 5.36491 
833426 0 870.941 -2.1402 
836722 0 869.863 -11.5539 
839953 0 871.166 -7.98102 
843121 0 870.845 -5.43741 
846225 0 870.591 -7.3119 
849268 0 867.445 -2.56373 
852251 0 864.924 0.693903 
855175 0 868.022 -4.66426 
858041 0 865.378 -10.8349 
860851 0 866.114 -4.4063 
863605 0 871.875 8.78697 
866304 0 870.692 16.6704 
868950 0 868.215 8.72704 
871544 0 872.012 2.74583 
874086 0 874.491 1.52609 
876578 0 873.359 5.24057 
879021 0 871.105 1.84033 
881415 0 868.461 -4.48821 
883762 0 868.616 -6.98691 
886063 0 866.451 1.49821 
888318 0 864.445 14.3824 
890529 0 865.927 14.6555 
892696 0 866.953 17.0401 
894820 0 870.362 -2.25144 
896902 0 868.77 -2.43242 
898942 0 865.685 13.8813 
900943 0 869.187 1.04914 
902903 0 871.536 4.26355 
904826 0 870.364 -1.8805 
906710 0 866.934 -12.992 
908556 0 868.736 1.73923 
910366 0 869.995 -3.81205 
912141 0 867.431 -15.2839 
913880 0 868.739 -18.276 
915585 0 869.834 -7.38022 
917256 0 870.157 0.745526 
918894 0 869.092 -7.20077 
920500 0 867.097 -6.91252 
922074 0 869.979 8.74973 
923617 0 869.22 12.004 
925129 0 867.093 -3.67345 
926612 0 869.463 -5.08579 
928065 0 869.95 2.32415 
929489 0 870.354 11.5082 
930885 0 871.729 9.29669 
932254 0 871.515 2.7799 
933595 0 867.153 -4.71213 
934910 0 867.794 -12.6254 
936199 0 868.715 -8.94015 
937462 0 868.06 3.25975 
938701 0 867.768 -2.3655 
939915 0 866.691 -24.2764 
941105 0 868.212 -14.0845 
942271 0 868.261 -4.19941 
943414 0 868.944 -15.6265 
944535 0 869.638 -11.3659 
945634 0 867.592 -11.3496 
946710 0 865.732 -16.0393 
947766 0 869.69 -0.795245 
948800 0 869.163 -1.04833 
949815 0 867.388 -10.2356 
950809 0 868.017 -10.0672 
951783 0 868.403 -3.98679 
952738 0 869.25 5.43556 
953675 0 867.546 -8.42999 
954592 0 867.323 -7.75816 
955492 0 868.944 -5.11507 
956374 0 871.982 -1.00396 
957238 0 873.02 0.53246 
958085 0 872.44 5.24566 
958916 0 870.059 14.296 
959730 0 866.935 -0.829043 
960528 0 866.26 -5.3011 
961310 0 868.899 0.743859 
962077 0 869.716 2.30945 
962828 0 867.653 4.46544 
963565 0 868.702 -1.58612 
964287 0 869.037 0.387427 
964995 0 868.742 8.69852 
965689 0 869.44 2.42389 
966369 0 867.982 -8.66499 
967035 0 866.968 -10.7392 
967689 0 869.168 -10.8699 
968329 0 869.88 -11.5438 
968957 0 867.205 2.24104 
969573 0 865.7 -0.642742 
970176 0 866.354 -8.21237 
970767 0 867.345 6.42966 
971347 0 868.725 22.6885 
971915 0 868.193 18.3452 
