# DOI:10.1039/C6TC02135B + experimental 
# | wavelength | n | k
797.5 1.983043 0.000000
798.0 1.983037 0.000000
798.5 1.983030 0.000000
799.0 1.983023 0.000000
799.5 1.983016 0.000000
800.0 1.983010 0.000000
800.5 1.982970 0.000000
801.0 1.982930 0.000000
801.5 1.982732 0.000000
802.0 1.982534 0.000000
802.5 1.982255 0.000000
803.0 1.981975 0.000000
803.5 1.981695 0.000000
804.0 1.981415 0.000000
804.5 1.981135 0.000000
805.0 1.980856 0.000000
805.5 1.980576 0.000000
806.0 1.980297 0.000000
806.5 1.980022 0.000000
807.0 1.979747 0.000000
807.5 1.979478 0.000000
808.0 1.979208 0.000000
808.5 1.978940 0.000000
809.0 1.978671 0.000000
809.5 1.978403 0.000000
810.0 1.978134 0.000000
810.5 1.977866 0.000000
811.0 1.977597 0.000000
811.5 1.977357 0.000000
812.0 1.977117 0.000000
812.5 1.977028 0.000000
813.0 1.976940 0.000000
813.5 1.976930 0.000000
814.0 1.976921 0.000000
814.5 1.976911 0.000000
815.0 1.976902 0.000000
815.5 1.976892 0.000000
816.0 1.976883 0.000000
816.5 1.976873 0.000000
817.0 1.976864 0.000000
817.5 1.976854 0.000000
818.0 1.976844 0.000000
818.5 1.976835 0.000000
819.0 1.976825 0.000000
819.5 1.976816 0.000000
820.0 1.976806 0.000000
820.5 1.976797 0.000000
821.0 1.976787 0.000000
821.5 1.976778 0.000000
822.0 1.976768 0.000000
822.5 1.976759 0.000000
823.0 1.976749 0.000000
823.5 1.976740 0.000000
824.0 1.976730 0.000000
824.5 1.976721 0.000000
825.0 1.976711 0.000000
825.5 1.976701 0.000000
826.0 1.976692 0.000000
826.5 1.976682 0.000000
827.0 1.976673 0.000000
827.5 1.976663 0.000000
828.0 1.976653 0.000000
828.5 1.976643 0.000000
829.0 1.976634 0.000000
829.5 1.976625 0.000000
830.0 1.976615 0.000000
830.5 1.976606 0.000000
831.0 1.976596 0.000000
831.5 1.976587 0.000000
832.0 1.976577 0.000000
832.5 1.976568 0.000000
833.0 1.976558 0.000000
833.5 1.976549 0.000000
834.0 1.976539 0.000000
834.5 1.976530 0.000000
835.0 1.976520 0.000000
835.5 1.976511 0.000000
836.0 1.976501 0.000000
836.5 1.976492 0.000000
837.0 1.976482 0.000000
837.5 1.976472 0.000000
838.0 1.976462 0.000000
838.5 1.976452 0.000000
839.0 1.976443 0.000000
839.5 1.976433 0.000000
840.0 1.976424 0.000000
840.5 1.976358 0.000000
841.0 1.976292 0.000000
841.5 1.976094 0.000000
842.0 1.975896 0.000000
842.5 1.975640 0.000000
843.0 1.975385 0.000000
843.5 1.975129 0.000000
844.0 1.974874 0.000000
844.5 1.974619 0.000000
845.0 1.974364 0.000000
845.5 1.974108 0.000000
846.0 1.973852 0.000000
846.5 1.973599 0.000000
847.0 1.973346 0.000000
847.5 1.973099 0.000000
848.0 1.972852 0.000000
848.5 1.972607 0.000000
849.0 1.972362 0.000000
849.5 1.972117 0.000000
850.0 1.971872 0.000000
850.5 1.971627 0.000000
851.0 1.971382 0.000000
851.5 1.971137 0.000000
852.0 1.970893 0.000000
852.5 1.970685 0.000000
853.0 1.970477 0.000000
853.5 1.970403 0.000000
854.0 1.970328 0.000000
854.5 1.970319 0.000000
855.0 1.970309 0.000000
855.5 1.970300 0.000000
856.0 1.970290 0.000000
856.5 1.970281 0.000000
857.0 1.970271 0.000000
857.5 1.970261 0.000000
858.0 1.970252 0.000000
858.5 1.970242 0.000000
859.0 1.970233 0.000000
859.5 1.970223 0.000000
860.0 1.970213 0.000000
860.5 1.970203 0.000000
861.0 1.970194 0.000000
861.5 1.970185 0.000000
862.0 1.970175 0.000000
862.5 1.970166 0.000000
863.0 1.970156 0.000000
863.5 1.970147 0.000000
864.0 1.970137 0.000000
864.5 1.970128 0.000000
865.0 1.970118 0.000000
865.5 1.969993 0.000000
866.0 1.969867 0.000000
866.5 1.969643 0.000000
867.0 1.969419 0.000000
867.5 1.969177 0.000000
868.0 1.968935 0.000000
868.5 1.968694 0.000000
869.0 1.968452 0.000000
869.5 1.968209 0.000000
870.0 1.967967 0.000000
870.5 1.967726 0.000000
871.0 1.967485 0.000000
871.5 1.967246 0.000000
872.0 1.967008 0.000000
872.5 1.966773 0.000000
873.0 1.966539 0.000000
873.5 1.966306 0.000000
874.0 1.966074 0.000000
874.5 1.965842 0.000000
875.0 1.965609 0.000000
875.5 1.965378 0.000000
876.0 1.965148 0.000000
876.5 1.964919 0.000000
877.0 1.964691 0.000000
877.5 1.964463 0.000000
878.0 1.964235 0.000000
878.5 1.964007 0.000000
879.0 1.963779 0.000000
879.5 1.963550 0.000000
880.0 1.963321 0.000000
880.5 1.963238 0.000000
881.0 1.963155 0.000000
881.5 1.963072 0.000000
882.0 1.962989 0.000000
882.5 1.962906 0.000000
883.0 1.962823 0.000000
883.5 1.962740 0.000000
884.0 1.962657 0.000000
884.5 1.962574 0.000000
885.0 1.962491 0.000000
885.5 1.962408 0.000000
886.0 1.962325 0.000000
886.5 1.962242 0.000000
887.0 1.962159 0.000000
887.5 1.962076 0.000000
888.0 1.961993 0.000000
888.5 1.961910 0.000000
889.0 1.961827 0.000000
889.5 1.961744 0.000000
890.0 1.961661 0.000000
890.5 1.961577 0.000000
891.0 1.961494 0.000000
891.5 1.961411 0.000000
892.0 1.961328 0.000000
892.5 1.961245 0.000000
893.0 1.961162 0.000000
893.5 1.961079 0.000000
894.0 1.960996 0.000000
894.5 1.960913 0.000000
895.0 1.960830 0.000000
895.5 1.960747 0.000000
896.0 1.960664 0.000000
896.5 1.960581 0.000000
897.0 1.960498 0.000000
897.5 1.960415 0.000000
898.0 1.960332 0.000000
898.5 1.960249 0.000000
899.0 1.960166 0.000000
899.5 1.960083 0.000000
900.0 1.960000 0.000000
900.5 1.959950 0.000000
901.0 1.959900 0.000000
901.5 1.959850 0.000000
902.0 1.959800 0.000000
902.5 1.959750 0.000000
903.0 1.959700 0.000000
903.5 1.959650 0.000000
904.0 1.959600 0.000000
904.5 1.959550 0.000000
905.0 1.959500 0.000000
905.5 1.959450 0.000000
906.0 1.959400 0.000000
906.5 1.959350 0.000000
907.0 1.959300 0.000000
907.5 1.959250 0.000000
908.0 1.959200 0.000000
908.5 1.959150 0.000000
909.0 1.959100 0.000000
909.5 1.959050 0.000000
910.0 1.959000 0.000000
910.5 1.958950 0.000000
911.0 1.958900 0.000000
911.5 1.958850 0.000000
912.0 1.958800 0.000000
912.5 1.958750 0.000000
913.0 1.958700 0.000000
913.5 1.958650 0.000000
914.0 1.958600 0.000000
914.5 1.958550 0.000000
915.0 1.958500 0.000000
915.5 1.958450 0.000000
916.0 1.958400 0.000000
916.5 1.958350 0.000000
917.0 1.958300 0.000000
917.5 1.958250 0.000000
918.0 1.958200 0.000000
918.5 1.958150 0.000000
919.0 1.958100 0.000000
919.5 1.958050 0.000000
920.0 1.958000 0.000000
920.5 1.957950 0.000000
921.0 1.957900 0.000000
921.5 1.957850 0.000000
922.0 1.957800 0.000000
922.5 1.957750 0.000000
923.0 1.957700 0.000000
923.5 1.957650 0.000000
924.0 1.957600 0.000000
924.5 1.957550 0.000000
925.0 1.957500 0.000000
925.5 1.957450 0.000000
926.0 1.957400 0.000000
926.5 1.957350 0.000000
927.0 1.957300 0.000000
927.5 1.957250 0.000000
928.0 1.957200 0.000000
928.5 1.957150 0.000000
929.0 1.957100 0.000000
929.5 1.957050 0.000000
930.0 1.957000 0.000000
930.5 1.956950 0.000000
931.0 1.956900 0.000000
931.5 1.956850 0.000000
932.0 1.956800 0.000000
932.5 1.956750 0.000000
933.0 1.956700 0.000000
933.5 1.956650 0.000000
934.0 1.956600 0.000000
934.5 1.956550 0.000000
935.0 1.956500 0.000000
935.5 1.956450 0.000000
936.0 1.956400 0.000000
936.5 1.956350 0.000000
937.0 1.956300 0.000000
937.5 1.956250 0.000000
938.0 1.956200 0.000000
938.5 1.956150 0.000000
939.0 1.956100 0.000000
939.5 1.956050 0.000000
940.0 1.956000 0.000000
940.5 1.955950 0.000000
941.0 1.955900 0.000000
941.5 1.955850 0.000000
942.0 1.955800 0.000000
942.5 1.955750 0.000000
943.0 1.955700 0.000000
943.5 1.955650 0.000000
944.0 1.955600 0.000000
944.5 1.955550 0.000000
945.0 1.955500 0.000000
945.5 1.955450 0.000000
946.0 1.955400 0.000000
946.5 1.955350 0.000000
947.0 1.955300 0.000000
947.5 1.955250 0.000000
948.0 1.955200 0.000000
948.5 1.955150 0.000000
949.0 1.955100 0.000000
949.5 1.955050 0.000000
950.0 1.955000 0.000000
950.5 1.954950 0.000000
951.0 1.954900 0.000000
951.5 1.954850 0.000000
952.0 1.954800 0.000000
952.5 1.954750 0.000000
953.0 1.954700 0.000000
953.5 1.954650 0.000000
954.0 1.954600 0.000000
954.5 1.954550 0.000000
955.0 1.954500 0.000000
955.5 1.954450 0.000000
956.0 1.954400 0.000000
956.5 1.954350 0.000000
957.0 1.954300 0.000000
957.5 1.954250 0.000000
958.0 1.954200 0.000000
958.5 1.954150 0.000000
959.0 1.954100 0.000000
959.5 1.954050 0.000000
960.0 1.954000 0.000000
960.5 1.953950 0.000000
961.0 1.953900 0.000000
961.5 1.953850 0.000000
962.0 1.953800 0.000000
962.5 1.953750 0.000000
963.0 1.953700 0.000000
963.5 1.953650 0.000000
964.0 1.953600 0.000000
964.5 1.953550 0.000000
965.0 1.953500 0.000000
965.5 1.953450 0.000000
966.0 1.953400 0.000000
966.5 1.953350 0.000000
967.0 1.953300 0.000000
967.5 1.953250 0.000000
968.0 1.953200 0.000000
968.5 1.953150 0.000000
969.0 1.953100 0.000000
969.5 1.953050 0.000000
970.0 1.953000 0.000000
970.5 1.952950 0.000000
971.0 1.952900 0.000000
971.5 1.952850 0.000000
972.0 1.952800 0.000000
972.5 1.952750 0.000000
973.0 1.952700 0.000000
973.5 1.952650 0.000000
974.0 1.952600 0.000000
974.5 1.952550 0.000000
975.0 1.952500 0.000000
975.5 1.952450 0.000000
976.0 1.952400 0.000000
976.5 1.952350 0.000000
977.0 1.952300 0.000000
977.5 1.952250 0.000000
978.0 1.952200 0.000000
978.5 1.952150 0.000000
979.0 1.952100 0.000000
979.5 1.952050 0.000000
980.0 1.952000 0.000000
980.5 1.951950 0.000000
981.0 1.951900 0.000000
981.5 1.951850 0.000000
982.0 1.951800 0.000000
982.5 1.951750 0.000000
983.0 1.951700 0.000000
983.5 1.951650 0.000000
984.0 1.951600 0.000000
984.5 1.951550 0.000000
985.0 1.951500 0.000000
985.5 1.951450 0.000000
986.0 1.951400 0.000000
986.5 1.951350 0.000000
987.0 1.951300 0.000000
987.5 1.951250 0.000000
988.0 1.951200 0.000000
988.5 1.951150 0.000000
989.0 1.951100 0.000000
989.5 1.951050 0.000000
990.0 1.951000 0.000000
990.5 1.950950 0.000000
991.0 1.950900 0.000000
991.5 1.950850 0.000000
992.0 1.950800 0.000000
992.5 1.950750 0.000000
993.0 1.950700 0.000000
993.5 1.950650 0.000000
994.0 1.950600 0.000000
994.5 1.950550 0.000000
995.0 1.950500 0.000000
995.5 1.950450 0.000000
996.0 1.950400 0.000000
996.5 1.950350 0.000000
997.0 1.950300 0.000000
997.5 1.950250 0.000000
998.0 1.950200 0.000000
998.5 1.950150 0.000000
999.0 1.950100 0.000000
999.5 1.950050 0.000000
1000.0 1.950000 0.000000
