# DOI:Calculated from 10.1116/1.5121604 
# | wavelength | n | k
726.5 2.796641 0.046859
727.0 2.796341 0.046937
727.5 2.796051 0.047023
728.0 2.795778 0.047101
728.5 2.795523 0.047188
729.0 2.795269 0.047266
729.5 2.795033 0.047344
730.0 2.794797 0.047430
730.5 2.794579 0.047508
731.0 2.794354 0.047586
731.5 2.794138 0.047672
732.0 2.793932 0.047750
732.5 2.793718 0.047828
733.0 2.793505 0.047906
733.5 2.793293 0.047992
734.0 2.793082 0.048070
734.5 2.792863 0.048148
735.0 2.792638 0.048233
735.5 2.792405 0.048312
736.0 2.792164 0.048397
736.5 2.791908 0.048475
737.0 2.791653 0.048553
737.5 2.791374 0.048639
738.0 2.791087 0.048748
738.5 2.790785 0.048882
739.0 2.790467 0.049008
739.5 2.790133 0.049142
740.0 2.789775 0.049267
740.5 2.789409 0.049393
741.0 2.789035 0.049526
741.5 2.788646 0.049660
742.0 2.788256 0.049786
742.5 2.787859 0.049919
743.0 2.787454 0.050045
743.5 2.787057 0.050178
744.0 2.786660 0.050304
744.5 2.786263 0.050438
745.0 2.785874 0.050563
745.5 2.785493 0.050697
746.0 2.785120 0.050823
746.5 2.784763 0.050956
747.0 2.784415 0.051082
747.5 2.784090 0.051216
748.0 2.783781 0.051341
748.5 2.783497 0.051475
749.0 2.783228 0.051601
749.5 2.782992 0.051727
750.0 2.782780 0.051852
750.5 2.782599 0.051898
751.0 2.782451 0.051920
751.5 2.782335 0.051942
752.0 2.782250 0.051964
752.5 2.782207 0.051985
753.0 2.782204 0.052004
753.5 2.782242 0.052024
754.0 2.782323 0.052043
754.5 2.782454 0.052055
755.0 2.782636 0.052074
755.5 2.782869 0.052086
756.0 2.783154 0.052097
756.5 2.783500 0.052116
757.0 2.783898 0.052127
757.5 2.784350 0.052138
758.0 2.784838 0.052149
758.5 2.785365 0.052159
759.0 2.785921 0.052161
759.5 2.786492 0.052172
760.0 2.787085 0.052181
760.5 2.787676 0.052191
761.0 2.788275 0.052200
761.5 2.788864 0.052233
762.0 2.789437 0.052370
762.5 2.789994 0.052499
763.0 2.790527 0.052635
763.5 2.791028 0.052770
764.0 2.791514 0.052888
764.5 2.791993 0.053005
765.0 2.792459 0.053121
765.5 2.792927 0.053238
766.0 2.793397 0.053353
766.5 2.793876 0.053469
767.0 2.794378 0.053584
767.5 2.794894 0.053691
768.0 2.795429 0.053806
768.5 2.795992 0.053920
769.0 2.796588 0.054035
769.5 2.797224 0.054142
770.0 2.797897 0.054257
770.5 2.798608 0.054364
771.0 2.799370 0.054471
771.5 2.800190 0.054579
772.0 2.801050 0.054694
772.5 2.801942 0.054795
773.0 2.802852 0.054903
773.5 2.803757 0.055012
774.0 2.804649 0.055121
774.5 2.805514 0.055198
775.0 2.806329 0.055235
775.5 2.807094 0.055280
776.0 2.807780 0.055317
776.5 2.808395 0.055361
777.0 2.808948 0.055406
777.5 2.809451 0.055449
778.0 2.809911 0.055457
778.5 2.810331 0.055464
779.0 2.810728 0.055479
779.5 2.811112 0.055486
780.0 2.811480 0.055500
780.5 2.811840 0.055090
781.0 2.812197 0.054664
781.5 2.812568 0.054238
782.0 2.812942 0.053812
782.5 2.813343 0.053377
783.0 2.813768 0.052951
783.5 2.814225 0.052525
784.0 2.814720 0.052091
784.5 2.815261 0.051665
785.0 2.815853 0.051231
785.5 2.816478 0.050798
786.0 2.817137 0.050373
786.5 2.817828 0.049940
787.0 2.818536 0.049508
787.5 2.819245 0.049075
788.0 2.819964 0.048331
788.5 2.820669 0.047532
789.0 2.821367 0.046725
789.5 2.822044 0.045900
790.0 2.822691 0.045076
790.5 2.823309 0.044252
791.0 2.823882 0.043436
791.5 2.824403 0.042580
792.0 2.824879 0.041604
792.5 2.825297 0.040629
793.0 2.825662 0.039653
793.5 2.825985 0.038678
794.0 2.826250 0.037702
794.5 2.826471 0.036727
795.0 2.826642 0.035760
795.5 2.826763 0.034513
796.0 2.826841 0.032978
796.5 2.826869 0.031443
797.0 2.826846 0.029908
797.5 2.826781 0.028373
798.0 2.826674 0.026838
798.5 2.826525 0.025567
799.0 2.826334 0.024673
799.5 2.826101 0.023770
800.0 2.825826 0.022867
800.5 2.825508 0.021965
801.0 2.825139 0.020965
801.5 2.824718 0.019953
802.0 2.824242 0.018942
802.5 2.823713 0.017932
803.0 2.823121 0.016922
803.5 2.822461 0.015904
804.0 2.821736 0.014920
804.5 2.820944 0.014617
805.0 2.820070 0.014314
805.5 2.819112 0.014021
806.0 2.818082 0.013721
806.5 2.816961 0.013422
807.0 2.815772 0.012971
807.5 2.814543 0.012500
808.0 2.813289 0.012029
808.5 2.812051 0.011556
809.0 2.810823 0.011081
809.5 2.809591 0.010653
810.0 2.808350 0.010299
810.5 2.807080 0.009947
811.0 2.805782 0.009593
811.5 2.804443 0.009239
812.0 2.803058 0.008844
812.5 2.801634 0.008434
813.0 2.800177 0.008025
813.5 2.798697 0.007615
814.0 2.797225 0.007206
814.5 2.795754 0.006795
815.0 2.794316 0.006384
815.5 2.792911 0.005980
816.0 2.791552 0.005594
816.5 2.790247 0.005222
817.0 2.789004 0.004849
817.5 2.787823 0.004474
818.0 2.786711 0.004100
818.5 2.785652 0.003724
819.0 2.784663 0.003348
819.5 2.783717 0.002972
820.0 2.782832 0.002660
820.5 2.781984 0.002549
821.0 2.781178 0.002438
821.5 2.780399 0.002327
822.0 2.779662 0.002216
822.5 2.778944 0.002104
823.0 2.778250 0.001992
823.5 2.777574 0.001881
824.0 2.776914 0.001769
824.5 2.776255 0.001657
825.0 2.775603 0.001544
825.5 2.774951 0.001432
826.0 2.774289 0.001320
826.5 2.773617 0.001207
827.0 2.772927 0.001095
827.5 2.772217 0.000982
828.0 2.771487 0.000869
828.5 2.770721 0.000791
829.0 2.769925 0.000757
829.5 2.769083 0.000723
830.0 2.768203 0.000689
830.5 2.767267 0.000656
831.0 2.766283 0.000622
831.5 2.765233 0.000588
832.0 2.764119 0.000554
832.5 2.762947 0.000520
833.0 2.761724 0.000486
833.5 2.760451 0.000452
834.0 2.759134 0.000418
834.5 2.757782 0.000384
835.0 2.756410 0.000350
835.5 2.755018 0.000315
836.0 2.753614 0.000281
836.5 2.752196 0.000247
837.0 2.750789 0.000213
837.5 2.749392 0.000179
838.0 2.748005 0.000144
838.5 2.746651 0.000110
839.0 2.745314 0.000076
839.5 2.744018 0.000042
840.0 2.742755 0.000007
840.5 2.741518 0.000000
841.0 2.740308 0.000000
841.5 2.739132 0.000000
842.0 2.737976 0.000000
842.5 2.736857 0.000000
843.0 2.735759 0.000000
843.5 2.734691 0.000000
844.0 2.733645 0.000000
844.5 2.732623 0.000000
845.0 2.731632 0.000000
845.5 2.730658 0.000000
846.0 2.729701 0.000000
846.5 2.728778 0.000000
847.0 2.727865 0.000000
847.5 2.726972 0.000000
848.0 2.726107 0.000000
848.5 2.725254 0.000000
849.0 2.724423 0.000000
849.5 2.723605 0.000000
850.0 2.722803 0.000000
850.5 2.722023 0.000000
851.0 2.721250 0.000000
851.5 2.720491 0.000000
852.0 2.719739 0.000000
852.5 2.719001 0.000000
853.0 2.718260 0.000000
853.5 2.717534 0.000000
854.0 2.716813 0.000000
854.5 2.716089 0.000000
855.0 2.715378 0.000000
855.5 2.714664 0.000000
856.0 2.713963 0.000000
856.5 2.713266 0.000000
857.0 2.712574 0.000000
857.5 2.711887 0.000000
858.0 2.711203 0.000000
858.5 2.710523 0.000000
859.0 2.709855 0.000000
859.5 2.709190 0.000000
860.0 2.708529 0.000000
860.5 2.707879 0.000000
861.0 2.707232 0.000000
861.5 2.706587 0.000000
862.0 2.705954 0.000000
862.5 2.705323 0.000000
863.0 2.704702 0.000000
863.5 2.704083 0.000000
864.0 2.703474 0.000000
864.5 2.702867 0.000000
865.0 2.702270 0.000000
865.5 2.701674 0.000000
866.0 2.701095 0.000000
866.5 2.700518 0.000000
867.0 2.699942 0.000000
867.5 2.699383 0.000000
868.0 2.698825 0.000000
868.5 2.698269 0.000000
869.0 2.697721 0.000000
869.5 2.697183 0.000000
870.0 2.696645 0.000000
870.5 2.696117 0.000000
871.0 2.695597 0.000000
871.5 2.695078 0.000000
872.0 2.694559 0.000000
872.5 2.694050 0.000000
873.0 2.693548 0.000000
873.5 2.693040 0.000000
874.0 2.692548 0.000000
874.5 2.692048 0.000000
875.0 2.691557 0.000000
875.5 2.691074 0.000000
876.0 2.690583 0.000000
876.5 2.690109 0.000000
877.0 2.689626 0.000000
877.5 2.689152 0.000000
878.0 2.688678 0.000000
878.5 2.688203 0.000000
879.0 2.687729 0.000000
879.5 2.687263 0.000000
880.0 2.686796 0.000000
880.5 2.686329 0.000000
881.0 2.685862 0.000000
881.5 2.685402 0.000000
882.0 2.684934 0.000000
882.5 2.684473 0.000000
883.0 2.684012 0.000000
883.5 2.683551 0.000000
884.0 2.683088 0.000000
884.5 2.682625 0.000000
885.0 2.682161 0.000000
885.5 2.681697 0.000000
886.0 2.681231 0.000000
886.5 2.680764 0.000000
887.0 2.680297 0.000000
887.5 2.679828 0.000000
888.0 2.679359 0.000000
888.5 2.678888 0.000000
889.0 2.678424 0.000000
889.5 2.677951 0.000000
890.0 2.677477 0.000000
890.5 2.677010 0.000000
891.0 2.676543 0.000000
891.5 2.676066 0.000000
892.0 2.675597 0.000000
892.5 2.675127 0.000000
893.0 2.674656 0.000000
893.5 2.674185 0.000000
894.0 2.673714 0.000000
894.5 2.673242 0.000000
895.0 2.672778 0.000000
895.5 2.672314 0.000000
896.0 2.671841 0.000000
896.5 2.671376 0.000000
897.0 2.670920 0.000000
897.5 2.670455 0.000000
898.0 2.669991 0.000000
898.5 2.669535 0.000000
899.0 2.669079 0.000000
899.5 2.668623 0.000000
900.0 2.668168 0.000000
900.5 2.667721 0.000000
901.0 2.667267 0.000000
901.5 2.666821 0.000000
902.0 2.666376 0.000000
902.5 2.665931 0.000000
903.0 2.665496 0.000000
903.5 2.665062 0.000000
904.0 2.664628 0.000000
904.5 2.664195 0.000000
905.0 2.663772 0.000000
905.5 2.663349 0.000000
906.0 2.662928 0.000000
906.5 2.662516 0.000000
907.0 2.662105 0.000000
907.5 2.661694 0.000000
908.0 2.661285 0.000000
908.5 2.660884 0.000000
909.0 2.660484 0.000000
909.5 2.660086 0.000000
910.0 2.659687 0.000000
910.5 2.659298 0.000000
911.0 2.658909 0.000000
911.5 2.658521 0.000000
912.0 2.658133 0.000000
912.5 2.657754 0.000000
913.0 2.657367 0.000000
913.5 2.656989 0.000000
914.0 2.656611 0.000000
914.5 2.656234 0.000000
915.0 2.655856 0.000000
915.5 2.655479 0.000000
916.0 2.655111 0.000000
916.5 2.654734 0.000000
917.0 2.654366 0.000000
917.5 2.653989 0.000000
918.0 2.653621 0.000000
918.5 2.653253 0.000000
919.0 2.652877 0.000000
919.5 2.652509 0.000000
920.0 2.652140 0.000000
920.5 2.651763 0.000000
921.0 2.651394 0.000000
921.5 2.651025 0.000000
922.0 2.650648 0.000000
922.5 2.650278 0.000000
923.0 2.649900 0.000000
923.5 2.649530 0.000000
924.0 2.649151 0.000000
924.5 2.648771 0.000000
925.0 2.648399 0.000000
925.5 2.648010 0.000000
926.0 2.647629 0.000000
926.5 2.647247 0.000000
927.0 2.646865 0.000000
927.5 2.646474 0.000000
928.0 2.646082 0.000000
928.5 2.645690 0.000000
929.0 2.645297 0.000000
929.5 2.644896 0.000000
930.0 2.644503 0.000000
930.5 2.644101 0.000000
931.0 2.643690 0.000000
931.5 2.643288 0.000000
932.0 2.642877 0.000000
932.5 2.642465 0.000000
933.0 2.642054 0.000000
933.5 2.641635 0.000000
934.0 2.641215 0.000000
934.5 2.640795 0.000000
935.0 2.640367 0.000000
935.5 2.639947 0.000000
936.0 2.639519 0.000000
936.5 2.639082 0.000000
937.0 2.638654 0.000000
937.5 2.638218 0.000000
938.0 2.637790 0.000000
938.5 2.637355 0.000000
939.0 2.636919 0.000000
939.5 2.636484 0.000000
940.0 2.636049 0.000000
940.5 2.635614 0.000000
941.0 2.635180 0.000000
941.5 2.634746 0.000000
942.0 2.634313 0.000000
942.5 2.633880 0.000000
943.0 2.633447 0.000000
943.5 2.633015 0.000000
944.0 2.632591 0.000000
944.5 2.632161 0.000000
945.0 2.631738 0.000000
945.5 2.631317 0.000000
946.0 2.630896 0.000000
946.5 2.630476 0.000000
947.0 2.630057 0.000000
947.5 2.629647 0.000000
948.0 2.629237 0.000000
948.5 2.628837 0.000000
949.0 2.628429 0.000000
949.5 2.628030 0.000000
950.0 2.627640 0.000000
950.5 2.627244 0.000000
951.0 2.626864 0.000000
951.5 2.626477 0.000000
952.0 2.626107 0.000000
952.5 2.625729 0.000000
953.0 2.625361 0.000000
953.5 2.625002 0.000000
954.0 2.624635 0.000000
954.5 2.624285 0.000000
955.0 2.623928 0.000000
955.5 2.623580 0.000000
956.0 2.623240 0.000000
956.5 2.622902 0.000000
957.0 2.622564 0.000000
957.5 2.622235 0.000000
958.0 2.621906 0.000000
958.5 2.621587 0.000000
959.0 2.621268 0.000000
959.5 2.620949 0.000000
960.0 2.620640 0.000000
960.5 2.620339 0.000000
961.0 2.620030 0.000000
961.5 2.619731 0.000000
962.0 2.619440 0.000000
962.5 2.619141 0.000000
963.0 2.618860 0.000000
963.5 2.618570 0.000000
964.0 2.618289 0.000000
964.5 2.618017 0.000000
965.0 2.617738 0.000000
965.5 2.617467 0.000000
966.0 2.617204 0.000000
966.5 2.616942 0.000000
967.0 2.616681 0.000000
967.5 2.616428 0.000000
968.0 2.616175 0.000000
968.5 2.615923 0.000000
969.0 2.615679 0.000000
969.5 2.615436 0.000000
970.0 2.615193 0.000000
970.5 2.614958 0.000000
971.0 2.614724 0.000000
971.5 2.614498 0.000000
972.0 2.614273 0.000000
972.5 2.614048 0.000000
973.0 2.613831 0.000000
973.5 2.613615 0.000000
974.0 2.613398 0.000000
974.5 2.613182 0.000000
975.0 2.612975 0.000000
975.5 2.612775 0.000000
976.0 2.612568 0.000000
976.5 2.612369 0.000000
977.0 2.612170 0.000000
977.5 2.611980 0.000000
978.0 2.611790 0.000000
978.5 2.611600 0.000000
979.0 2.611418 0.000000
979.5 2.611228 0.000000
980.0 2.611054 0.000000
980.5 2.610872 0.000000
981.0 2.610699 0.000000
981.5 2.610517 0.000000
982.0 2.610344 0.000000
982.5 2.610170 0.000000
983.0 2.609997 0.000000
983.5 2.609832 0.000000
984.0 2.609658 0.000000
984.5 2.609493 0.000000
985.0 2.609320 0.000000
985.5 2.609154 0.000000
986.0 2.608989 0.000000
986.5 2.608815 0.000000
987.0 2.608650 0.000000
987.5 2.608477 0.000000
988.0 2.608303 0.000000
988.5 2.608138 0.000000
989.0 2.607964 0.000000
989.5 2.607790 0.000000
990.0 2.607617 0.000000
990.5 2.607435 0.000000
991.0 2.607253 0.000000
991.5 2.607079 0.000000
992.0 2.606897 0.000000
992.5 2.606706 0.000000
993.0 2.606524 0.000000
993.5 2.606326 0.000000
994.0 2.606135 0.000000
994.5 2.605936 0.000000
995.0 2.605737 0.000000
995.5 2.605539 0.000000
996.0 2.605332 0.000000
996.5 2.605116 0.000000
997.0 2.604901 0.000000
997.5 2.604685 0.000000
998.0 2.604461 0.000000
998.5 2.604229 0.000000
999.0 2.603997 0.000000
999.5 2.603765 0.000000
1000.0 2.603516 0.000000
1000.5 2.603267 0.000000
1001.0 2.603018 0.000000
1001.5 2.602761 0.000000
1002.0 2.602495 0.000000
1002.5 2.602229 0.000000
1003.0 2.601964 0.000000
1003.5 2.601690 0.000000
1004.0 2.601407 0.000000
1004.5 2.601125 0.000000
1005.0 2.600842 0.000000
1005.5 2.600560 0.000000
1006.0 2.600269 0.000000
1006.5 2.599978 0.000000
1007.0 2.599678 0.000000
1007.5 2.599379 0.000000
1008.0 2.599079 0.000000
1008.5 2.598779 0.000000
1009.0 2.598480 0.000000
1009.5 2.598172 0.000000
1010.0 2.597863 0.000000
1010.5 2.597563 0.000000
1011.0 2.597255 0.000000
1011.5 2.596946 0.000000
1012.0 2.596637 0.000000
1012.5 2.596328 0.000000
1013.0 2.596019 0.000000
1013.5 2.595710 0.000000
1014.0 2.595401 0.000000
1014.5 2.595099 0.000000
1015.0 2.594790 0.000000
1015.5 2.594480 0.000000
1016.0 2.594179 0.000000
1016.5 2.593877 0.000000
1017.0 2.593575 0.000000
1017.5 2.593273 0.000000
1018.0 2.592979 0.000000
1018.5 2.592685 0.000000
1019.0 2.592390 0.000000
1019.5 2.592104 0.000000
1020.0 2.591818 0.000000
1020.5 2.591531 0.000000
1021.0 2.591253 0.000000
1021.5 2.590974 0.000000
1022.0 2.590704 0.000000
1022.5 2.590434 0.000000
1023.0 2.590172 0.000000
1023.5 2.589909 0.000000
1024.0 2.589655 0.000000
1024.5 2.589401 0.000000
1025.0 2.589155 0.000000
1025.5 2.588917 0.000000
1026.0 2.588679 0.000000
1026.5 2.588449 0.000000
1027.0 2.588227 0.000000
1027.5 2.588014 0.000000
1028.0 2.587801 0.000000
1028.5 2.587596 0.000000
1029.0 2.587399 0.000000
1029.5 2.587210 0.000000
1030.0 2.587021 0.000000
1030.5 2.586849 0.000000
1031.0 2.586677 0.000000
1031.5 2.586513 0.000000
1032.0 2.586349 0.000000
1032.5 2.586201 0.000000
1033.0 2.586054 0.000000
1033.5 2.585907 0.000000
1034.0 2.585768 0.000000
1034.5 2.585637 0.000000
1035.0 2.585507 0.000000
1035.5 2.585384 0.000000
1036.0 2.585270 0.000000
1036.5 2.585148 0.000000
1037.0 2.585043 0.000000
1037.5 2.584937 0.000000
1038.0 2.584832 0.000000
1038.5 2.584727 0.000000
1039.0 2.584630 0.000000
1039.5 2.584542 0.000000
1040.0 2.584445 0.000000
1040.5 2.584357 0.000000
1041.0 2.584269 0.000000
1041.5 2.584190 0.000000
1042.0 2.584102 0.000000
1042.5 2.584023 0.000000
1043.0 2.583944 0.000000
1043.5 2.583865 0.000000
1044.0 2.583795 0.000000
1044.5 2.583716 0.000000
1045.0 2.583638 0.000000
1045.5 2.583569 0.000000
1046.0 2.583491 0.000000
1046.5 2.583422 0.000000
1047.0 2.583345 0.000000
1047.5 2.583268 0.000000
1048.0 2.583200 0.000000
1048.5 2.583123 0.000000
1049.0 2.583047 0.000000
1049.5 2.582972 0.000000
1050.0 2.582896 0.000000
1050.5 2.582821 0.000000
1051.0 2.582738 0.000000
1051.5 2.582655 0.000000
1052.0 2.582573 0.000000
1052.5 2.582483 0.000000
1053.0 2.582401 0.000000
1053.5 2.582303 0.000000
1054.0 2.582214 0.000000
1054.5 2.582116 0.000000
1055.0 2.582020 0.000000
1055.5 2.581915 0.000000
1056.0 2.581811 0.000000
1056.5 2.581699 0.000000
1057.0 2.581587 0.000000
1057.5 2.581467 0.000000
1058.0 2.581348 0.000000
1058.5 2.581221 0.000000
1059.0 2.581103 0.000000
1059.5 2.580969 0.000000
1060.0 2.580843 0.000000
1060.5 2.580710 0.000000
1061.0 2.580568 0.000000
1061.5 2.580436 0.000000
1062.0 2.580295 0.000000
1062.5 2.580147 0.000000
1063.0 2.580008 0.000000
1063.5 2.579861 0.000000
1064.0 2.579714 0.000000
1064.5 2.579560 0.000000
1065.0 2.579414 0.000000
1065.5 2.579261 0.000000
1066.0 2.579108 0.000000
1066.5 2.578956 0.000000
1067.0 2.578796 0.000000
1067.5 2.578636 0.000000
1068.0 2.578485 0.000000
1068.5 2.578327 0.000000
1069.0 2.578161 0.000000
1069.5 2.578004 0.000000
1070.0 2.577847 0.000000
1070.5 2.577691 0.000000
1071.0 2.577527 0.000000
