# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 Internal_Source_ElectricField
# 3 Internal_Poynting
# 4 Internal_Power
# 5 Internal_Intensity
# 6 Internal_Absorption
# x Internal_Source_ElectricField Internal_Poynting Internal_Power Internal_Intensity Internal_Absorption 
527 -0.137599 0.148447 0 0.000196931 0 
528 -0.130508 0.148447 0 0.000196931 0 
529 -0.123261 0.148447 0 0.000196931 0 
530 -0.115864 0.148447 0 0.000196931 0 
531 -0.108328 0.148447 0 0.000196931 0 
532 -0.100661 0.148447 0 0.000196931 0 
533 -0.0928726 0.148447 0 0.000196931 0 
534 -0.0849723 0.148447 0 0.000196931 0 
535 -0.0769695 0.148447 0 0.000196931 0 
536 -0.068874 0.148447 0 0.000196931 0 
537 -0.0606953 0.148447 0 0.000196931 0 
538 -0.0524435 0.148447 0 0.000196931 0 
539 -0.0441284 0.148447 0 0.000196931 0 
540 -0.0357601 0.148447 0 0.000196931 0 
541 -0.0273487 0.148447 0 0.000196931 0 
542 -0.0189043 0.148447 0 0.000196931 0 
543 -0.0104371 0.148447 0 0.000196931 0 
544 -0.00195733 0.148447 0 0.000196931 0 
545 0.00652481 0.148447 0 0.000196931 0 
546 0.0149991 0.148447 0 0.000196931 0 
547 0.0234553 0.148447 0 0.000196931 0 
548 0.0318832 0.148447 0 0.000196931 0 
549 0.0402726 0.148447 0 0.000196931 0 
550 0.0486135 0.148447 0 0.000196931 0 
551 0.0568958 0.148447 0 0.000196931 0 
552 0.0651094 0.148447 0 0.000196931 0 
553 0.0732445 0.148447 0 0.000196931 0 
554 0.0812913 0.148447 0 0.000196931 0 
555 0.0892401 0.148447 0 0.000196931 0 
556 0.0970813 0.148447 0 0.000196931 0 
557 0.104805 0.148447 0 0.000196931 0 
558 0.112403 0.148447 0 0.000196931 0 
559 0.119865 0.148447 0 0.000196931 0 
560 0.127183 0.148447 0 0.000196931 0 
561 0.134347 0.148447 0 0.000196931 0 
562 0.141349 0.148447 0 0.000196931 0 
563 0.148181 0.148447 0 0.000196931 0 
564 0.154834 0.148447 0 0.000196931 0 
565 0.1613 0.148447 0 0.000196931 0 
566 0.167572 0.148447 0 0.000196931 0 
567 0.173642 0.148447 0 0.000196931 0 
568 0.179502 0.148447 0 0.000196931 0 
569 0.185146 0.148447 0 0.000196931 0 
570 0.190566 0.148447 0 0.000196931 0 
571 0.195757 0.148447 0 0.000196931 0 
572 0.200712 0.148447 0 0.000196931 0 
573 0.205424 0.148447 0 0.000196931 0 
574 0.209889 0.148447 0 0.000196931 0 
575 0.214101 0.148447 0 0.000196931 0 
576 0.218055 0.148447 0 0.000196931 0 
577 0.221745 0.148447 0 0.000196931 0 
578 0.225168 0.148447 0 0.000196931 0 
579 0.22832 0.148447 0 0.000196931 0 
580 0.231196 0.148447 0 0.000196931 0 
581 0.233794 0.148447 0 0.000196931 0 
582 0.236109 0.148447 0 0.000196931 0 
583 0.23814 0.148447 0 0.000196931 0 
584 0.239884 0.148447 0 0.000196931 0 
585 0.241338 0.148447 0 0.000196931 0 
586 0.242502 0.148447 0 0.000196931 0 
587 0.243372 0.148447 0 0.000196931 0 
588 0.24395 0.148447 0 0.000196931 0 
589 0.244233 0.148447 0 0.000196931 0 
590 0.244222 0.148447 0 0.000196931 0 
591 0.243916 0.148447 0 0.000196931 0 
592 0.243316 0.148447 0 0.000196931 0 
593 0.242422 0.148447 0 0.000196931 0 
594 0.241237 0.148447 0 0.000196931 0 
595 0.23976 0.148447 0 0.000196931 0 
596 0.237994 0.148447 0 0.000196931 0 
597 0.235941 0.148447 0 0.000196931 0 
598 0.233604 0.148447 0 0.000196931 0 
599 0.230985 0.148447 0 0.000196931 0 
600 0.228087 0.148447 0 0.000196931 0 
601 0.224914 0.148447 0 0.000196931 0 
602 0.22147 0.148447 0 0.000196931 0 
603 0.217759 0.148447 0 0.000196931 0 
604 0.213786 0.148447 0 0.000196931 0 
605 0.209554 0.148447 0 0.000196931 0 
606 0.20507 0.148447 0 0.000196931 0 
607 0.200339 0.148447 0 0.000196931 0 
608 0.195365 0.148447 0 0.000196931 0 
609 0.190157 0.148447 0 0.000196931 0 
610 0.184719 0.148447 0 0.000196931 0 
611 0.179058 0.148447 0 0.000196931 0 
612 0.173181 0.148447 0 0.000196931 0 
613 0.167096 0.148447 0 0.000196931 0 
614 0.160809 0.148447 0 0.000196931 0 
615 0.154328 0.148447 0 0.000196931 0 
616 0.147661 0.148447 0 0.000196931 0 
617 0.140816 0.148447 0 0.000196931 0 
618 0.133801 0.148447 0 0.000196931 0 
619 0.126624 0.148447 0 0.000196931 0 
620 0.119295 0.148447 0 0.000196931 0 
621 0.111822 0.148447 0 0.000196931 0 
622 0.104215 0.148447 0 0.000196931 0 
623 0.0964812 0.148447 0 0.000196931 0 
624 0.0886314 0.148447 0 0.000196931 0 
625 0.0806748 0.148447 0 0.000196931 0 
626 0.0726208 0.148447 0 0.000196931 0 
627 0.0644793 0.148447 0 0.000196931 0 
628 0.05626 0.148447 0 0.000196931 0 
629 0.0479729 0.148447 0 0.000196931 0 
630 0.0396279 0.148447 0 0.000196931 0 
631 0.0312351 0.148447 0 0.000196931 0 
632 0.0228047 0.148447 0 0.000196931 0 
633 0.0143467 0.148447 0 0.000196931 0 
634 0.00587149 0.148447 0 0.000196931 0 
635 -0.00261084 0.148447 0 0.000196931 0 
636 -0.01109 0.148447 0 0.000196931 0 
637 -0.0195558 0.148447 0 0.000196931 0 
638 -0.027998 0.148447 0 0.000196931 0 
639 -0.0364065 0.148447 0 0.000196931 0 
640 -0.044771 0.148447 0 0.000196931 0 
641 -0.0530816 0.148447 0 0.000196931 0 
642 -0.0613281 0.148447 0 0.000196931 0 
643 -0.0695007 0.148447 0 0.000196931 0 
644 -0.0775895 0.148447 0 0.000196931 0 
645 -0.0855847 0.148447 0 0.000196931 0 
646 -0.0934767 0.148447 0 0.000196931 0 
647 -0.101256 0.148447 0 0.000196931 0 
648 -0.108913 0.148447 0 0.000196931 0 
649 -0.116439 0.148447 0 0.000196931 0 
650 -0.123824 0.148447 0 0.000196931 0 
651 -0.13106 0.148447 0 0.000196931 0 
652 -0.138138 0.148447 0 0.000196931 0 
653 -0.14505 0.148447 0 0.000196931 0 
654 -0.151786 0.148447 0 0.000196931 0 
655 -0.15834 0.148447 0 0.000196931 0 
656 -0.164702 0.148447 0 0.000196931 0 
657 -0.170866 0.148447 0 0.000196931 0 
658 -0.176824 0.148447 0 0.000196931 0 
659 -0.182569 0.148447 0 0.000196931 0 
660 -0.188093 0.148447 0 0.000196931 0 
661 -0.193391 0.148447 0 0.000196931 0 
662 -0.198455 0.148447 0 0.000196931 0 
663 -0.20328 0.148447 0 0.000196931 0 
664 -0.20786 0.148447 0 0.000196931 0 
665 -0.212189 0.148447 0 0.000196931 0 
666 -0.216263 0.148447 0 0.000196931 0 
667 -0.220075 0.148447 0 0.000196931 0 
668 -0.223622 0.148447 0 0.000196931 0 
669 -0.2269 0.148447 0 0.000196931 0 
670 -0.229903 0.148447 0 0.000196931 0 
671 -0.23263 0.148447 0 0.000196931 0 
672 -0.235076 0.148447 0 0.000196931 0 
673 -0.237239 0.148447 0 0.000196931 0 
674 -0.239115 0.148447 0 0.000196931 0 
675 -0.240703 0.148447 0 0.000196931 0 
676 -0.242001 0.148447 0 0.000196931 0 
677 -0.243007 0.148447 0 0.000196931 0 
678 -0.24372 0.148447 0 0.000196931 0 
679 -0.244139 0.148447 0 0.000196931 0 
680 -0.244264 0.148447 0 0.000196931 0 
681 -0.244094 0.148447 0 0.000196931 0 
682 -0.243629 0.148447 0 0.000196931 0 
683 -0.242871 0.148447 0 0.000196931 0 
684 -0.24182 0.148447 0 0.000196931 0 
685 -0.240477 0.148447 0 0.000196931 0 
686 -0.238845 0.148447 0 0.000196931 0 
687 -0.236924 0.148447 0 0.000196931 0 
688 -0.234718 0.148447 0 0.000196931 0 
689 -0.232228 0.148447 0 0.000196931 0 
690 -0.229459 0.148447 0 0.000196931 0 
691 -0.226412 0.148447 0 0.000196931 0 
692 -0.223093 0.148447 0 0.000196931 0 
693 -0.219505 0.148447 0 0.000196931 0 
694 -0.215652 0.148447 0 0.000196931 0 
695 -0.211539 0.148447 0 0.000196931 0 
696 -0.20717 0.148447 0 0.000196931 0 
697 -0.202552 0.148447 0 0.000196931 0 
698 -0.19769 0.148447 0 0.000196931 0 
699 -0.192589 0.148447 0 0.000196931 0 
700 -0.187256 0.148447 0 0.000196931 0 
701 -0.181698 0.148447 0 0.000196931 0 
702 -0.17592 0.148447 0 0.000196931 0 
703 -0.16993 0.148447 0 0.000196931 0 
704 -0.163735 0.148447 0 0.000196931 0 
705 -0.157342 0.148447 0 0.000196931 0 
706 -0.15076 0.148447 0 0.000196931 0 
707 -0.143996 0.148447 0 0.000196931 0 
708 -0.137058 0.148447 0 0.000196931 0 
709 -0.129956 0.148447 0 0.000196931 0 
710 -0.122696 0.148447 0 0.000196931 0 
711 -0.115288 0.148447 0 0.000196931 0 
712 -0.107742 0.148447 0 0.000196931 0 
713 -0.100065 0.148447 0 0.000196931 0 
714 -0.0922678 0.148447 0 0.000196931 0 
715 -0.0843593 0.148447 0 0.000196931 0 
716 -0.076349 0.148447 0 0.000196931 0 
717 -0.0682467 0.148447 0 0.000196931 0 
718 -0.0600621 0.148447 0 0.000196931 0 
719 -0.051805 0.148447 0 0.000196931 0 
720 -0.0434855 0.148447 0 0.000196931 0 
721 -0.0351135 0.148447 0 0.000196931 0 
722 -0.0266992 0.148447 0 0.000196931 0 
723 -0.0182527 0.148447 0 0.000196931 0 
724 -0.00978414 0.148447 0 0.000196931 0 
725 -0.00130381 0.148447 0 0.000196931 0 
726 0.00717809 0.148447 0 0.000196931 0 
727 0.0156513 0.148447 0 0.000196931 0 
728 0.0241057 0.148447 0 0.000196931 0 
729 0.032531 0.148447 0 0.000196931 0 
730 0.0409171 0.148447 0 0.000196931 0 
731 0.0492538 0.148447 0 0.000196931 0 
732 0.0575311 0.148447 0 0.000196931 0 
733 0.0657391 0.148447 0 0.000196931 0 
734 0.0738677 0.148447 0 0.000196931 0 
735 0.0819073 0.148447 0 0.000196931 0 
736 0.0898481 0.148447 0 0.000196931 0 
737 0.0976806 0.148447 0 0.000196931 0 
738 0.105395 0.148447 0 0.000196931 0 
739 0.112983 0.148447 0 0.000196931 0 
740 0.120434 0.148447 0 0.000196931 0 
741 0.12774 0.148447 0 0.000196931 0 
742 0.134892 0.148447 0 0.000196931 0 
743 0.141882 0.148447 0 0.000196931 0 
744 0.1487 0.148447 0 0.000196931 0 
745 0.155339 0.148447 0 0.000196931 0 
746 0.16179 0.148447 0 0.000196931 0 
747 0.168047 0.148447 0 0.000196931 0 
748 0.174101 0.148447 0 0.000196931 0 
749 0.179945 0.148447 0 0.000196931 0 
750 0.185571 0.148447 0 0.000196931 0 
751 0.190974 0.148447 0 0.000196931 0 
752 0.196147 0.148447 0 0.000196931 0 
753 0.201083 0.148447 0 0.000196931 0 
754 0.205777 0.148447 0 0.000196931 0 
755 0.210223 0.148447 0 0.000196931 0 
756 0.214415 0.148447 0 0.000196931 0 
757 0.218348 0.148447 0 0.000196931 0 
758 0.222019 0.148447 0 0.000196931 0 
759 0.225421 0.148447 0 0.000196931 0 
760 0.228552 0.148447 0 0.000196931 0 
761 0.231406 0.148447 0 0.000196931 0 
762 0.233982 0.148447 0 0.000196931 0 
763 0.236276 0.148447 0 0.000196931 0 
764 0.238285 0.148447 0 0.000196931 0 
765 0.240006 0.148447 0 0.000196931 0 
766 0.241438 0.148447 0 0.000196931 0 
767 0.242579 0.148447 0 0.000196931 0 
768 0.243427 0.148447 0 0.000196931 0 
769 0.243982 0.148447 0 0.000196931 0 
770 0.244243 0.148447 0 0.000196931 0 
771 0.244209 0.148447 0 0.000196931 0 
772 0.24388 0.148447 0 0.000196931 0 
773 0.243257 0.148447 0 0.000196931 0 
774 0.242341 0.148447 0 0.000196931 0 
775 0.241133 0.148447 0 0.000196931 0 
776 0.239634 0.148447 0 0.000196931 0 
777 0.237846 0.148447 0 0.000196931 0 
778 0.235771 0.148447 0 0.000196931 0 
779 0.233412 0.148447 0 0.000196931 0 
780 0.230771 0.148447 0 0.000196931 0 
781 0.227852 0.148447 0 0.000196931 0 
782 0.224659 0.148447 0 0.000196931 0 
783 0.221194 0.148447 0 0.000196931 0 
784 0.217462 0.148447 0 0.000196931 0 
785 0.213469 0.148447 0 0.000196931 0 
786 0.209218 0.148447 0 0.000196931 0 
787 0.204714 0.148447 0 0.000196931 0 
788 0.199964 0.148447 0 0.000196931 0 
789 0.194973 0.148447 0 0.000196931 0 
790 0.189746 0.148447 0 0.000196931 0 
791 0.184291 0.148447 0 0.000196931 0 
792 0.178613 0.148447 0 0.000196931 0 
793 0.17272 0.148447 0 0.000196931 0 
794 0.166619 0.148447 0 0.000196931 0 
795 0.160316 0.148447 0 0.000196931 0 
796 0.153821 0.148447 0 0.000196931 0 
797 0.14714 0.148447 0 0.000196931 0 
798 0.140281 0.148447 0 0.000196931 0 
799 0.133253 0.148447 0 0.000196931 0 
800 0.126065 0.148447 0 0.000196931 0 
801 0.118725 0.148447 0 0.000196931 0 
802 0.111241 0.148447 0 0.000196931 0 
803 0.103623 0.148447 0 0.000196931 0 
804 0.0958805 0.148447 0 0.000196931 0 
805 0.0880221 0.148447 0 0.000196931 0 
806 0.0800576 0.148447 0 0.000196931 0 
807 0.0719966 0.148447 0 0.000196931 0 
808 0.0638487 0.148447 0 0.000196931 0 
809 0.0556238 0.148447 0 0.000196931 0 
810 0.0473319 0.148447 0 0.000196931 0 
811 0.0389829 0.148447 0 0.000196931 0 
812 0.0305868 0.148447 0 0.000196931 0 
813 0.0221539 0.148447 0 0.000196931 0 
814 0.0136943 0.148447 0 0.000196931 0 
815 0.00521812 0.148447 0 0.000196931 0 
816 -0.00326433 0.148447 0 0.000196931 0 
817 -0.0117428 0.148447 0 0.000196931 0 
818 -0.0202072 0.148447 0 0.000196931 0 
819 -0.0286472 0.148447 0 0.000196931 0 
820 -0.0370526 0.148447 0 0.000196931 0 
821 -0.0454133 0.148447 0 0.000196931 0 
822 -0.0537193 0.148447 0 0.000196931 0 
823 -0.0619605 0.148447 0 0.000196931 0 
824 -0.070127 0.148447 0 0.000196931 0 
825 -0.0782089 0.148447 0 0.000196931 0 
826 -0.0861965 0.148447 0 0.000196931 0 
827 -0.0940802 0.148447 0 0.000196931 0 
828 -0.10185 0.148447 0 0.000196931 0 
829 -0.109498 0.148447 0 0.000196931 0 
830 -0.117013 0.148447 0 0.000196931 0 
831 -0.124387 0.148447 0 0.000196931 0 
832 -0.131611 0.148447 0 0.000196931 0 
833 -0.138677 0.148447 0 0.000196931 0 
834 -0.145575 0.148447 0 0.000196931 0 
835 -0.152298 0.148447 0 0.000196931 0 
836 -0.158837 0.148447 0 0.000196931 0 
837 -0.165184 0.148447 0 0.000196931 0 
838 -0.171333 0.148447 0 0.000196931 0 
839 -0.177274 0.148447 0 0.000196931 0 
840 -0.183002 0.148447 0 0.000196931 0 
841 -0.188509 0.148447 0 0.000196931 0 
842 -0.193789 0.148447 0 0.000196931 0 
843 -0.198835 0.148447 0 0.000196931 0 
844 -0.203642 0.148447 0 0.000196931 0 
845 -0.208202 0.148447 0 0.000196931 0 
846 -0.212512 0.148447 0 0.000196931 0 
847 -0.216566 0.148447 0 0.000196931 0 
848 -0.220358 0.148447 0 0.000196931 0 
849 -0.223884 0.148447 0 0.000196931 0 
850 -0.227141 0.148447 0 0.000196931 0 
851 -0.230123 0.148447 0 0.000196931 0 
852 -0.232829 0.148447 0 0.000196931 0 
853 -0.235253 0.148447 0 0.000196931 0 
854 -0.237393 0.148447 0 0.000196931 0 
855 -0.239248 0.148447 0 0.000196931 0 
856 -0.240814 0.148447 0 0.000196931 0 
857 -0.242089 0.148447 0 0.000196931 0 
858 -0.243072 0.148447 0 0.000196931 0 
859 -0.243763 0.148447 0 0.000196931 0 
860 -0.244159 0.148447 0 0.000196931 0 
861 -0.244261 0.148447 0 0.000196931 0 
862 -0.244068 0.148447 0 0.000196931 0 
863 -0.243581 0.148447 0 0.000196931 0 
864 -0.242801 0.148447 0 0.000196931 0 
865 -0.241727 0.148447 0 0.000196931 0 
866 -0.240362 0.148447 0 0.000196931 0 
867 -0.238707 0.148447 0 0.000196931 0 
868 -0.236764 0.148447 0 0.000196931 0 
869 -0.234536 0.148447 0 0.000196931 0 
870 -0.232025 0.148447 0 0.000196931 0 
871 -0.229234 0.148447 0 0.000196931 0 
872 -0.226166 0.148447 0 0.000196931 0 
873 -0.222826 0.148447 0 0.000196931 0 
874 -0.219217 0.148447 0 0.000196931 0 
875 -0.215344 0.148447 0 0.000196931 0 
876 -0.211211 0.148447 0 0.000196931 0 
877 -0.206823 0.148447 0 0.000196931 0 
878 -0.202186 0.148447 0 0.000196931 0 
879 -0.197306 0.148447 0 0.000196931 0 
880 -0.192187 0.148447 0 0.000196931 0 
881 -0.186836 0.148447 0 0.000196931 0 
882 -0.18126 0.148447 0 0.000196931 0 
883 -0.175466 0.148447 0 0.000196931 0 
884 -0.16946 0.148447 0 0.000196931 0 
885 -0.163249 0.148447 0 0.000196931 0 
886 -0.156842 0.148447 0 0.000196931 0 
887 -0.150245 0.148447 0 0.000196931 0 
888 -0.143468 0.148447 0 0.000196931 0 
889 -0.136517 0.148447 0 0.000196931 0 
890 -0.129402 0.148447 0 0.000196931 0 
891 -0.12213 0.148447 0 0.000196931 0 
892 -0.114712 0.148447 0 0.000196931 0 
893 -0.107155 0.148447 0 0.000196931 0 
894 -0.0994685 0.148447 0 0.000196931 0 
895 -0.0916623 0.148447 0 0.000196931 0 
896 -0.0837456 0.148447 0 0.000196931 0 
897 -0.075728 0.148447 0 0.000196931 0 
898 -0.0676189 0.148447 0 0.000196931 0 
899 -0.0594284 0.148447 0 0.000196931 0 
900 -0.0511662 0.148447 0 0.000196931 0 
901 -0.0428422 0.148447 0 0.000196931 0 
902 -0.0344666 0.148447 0 0.000196931 0 
903 -0.0260495 0.148447 0 0.000196931 0 
904 -0.0176009 0.148447 0 0.000196931 0 
905 -0.00913109 0.148447 0 0.000196931 0 
906 -0.000650277 0.148447 0 0.000196931 0 
907 0.00783132 0.148447 0 0.000196931 0 
908 0.0163035 0.148447 0 0.000196931 0 
909 0.024756 0.148447 0 0.000196931 0 
910 0.0331786 0.148447 0 0.000196931 0 
911 0.0415612 0.148447 0 0.000196931 0 
912 0.0498937 0.148447 0 0.000196931 0 
913 0.0581661 0.148447 0 0.000196931 0 
914 0.0663683 0.148447 0 0.000196931 0 
915 0.0744904 0.148447 0 0.000196931 0 
916 0.0825227 0.148447 0 0.000196931 0 
917 0.0904555 0.148447 0 0.000196931 0 
918 0.0982793 0.148447 0 0.000196931 0 
919 0.105984 0.148447 0 0.000196931 0 
920 0.113562 0.148447 0 0.000196931 0 
921 0.121002 0.148447 0 0.000196931 0 
922 0.128297 0.148447 0 0.000196931 0 
923 0.135437 0.148447 0 0.000196931 0 
924 0.142413 0.148447 0 0.000196931 0 
925 0.149218 0.148447 0 0.000196931 0 
926 0.155843 0.148447 0 0.000196931 0 
927 0.162279 0.148447 0 0.000196931 0 
928 0.168521 0.148447 0 0.000196931 0 
929 0.174558 0.148447 0 0.000196931 0 
930 0.180386 0.148447 0 0.000196931 0 
931 0.185996 0.148447 0 0.000196931 0 
932 0.191381 0.148447 0 0.000196931 0 
933 0.196536 0.148447 0 0.000196931 0 
934 0.201454 0.148447 0 0.000196931 0 
935 0.206129 0.148447 0 0.000196931 0 
936 0.210555 0.148447 0 0.000196931 0 
937 0.214727 0.148447 0 0.000196931 0 
938 0.218641 0.148447 0 0.000196931 0 
939 0.22229 0.148447 0 0.000196931 0 
940 0.225672 0.148447 0 0.000196931 0 
941 0.228781 0.148447 0 0.000196931 0 
942 0.231615 0.148447 0 0.000196931 0 
943 0.234169 0.148447 0 0.000196931 0 
944 0.236441 0.148447 0 0.000196931 0 
945 0.238428 0.148447 0 0.000196931 0 
946 0.240127 0.148447 0 0.000196931 0 
947 0.241537 0.148447 0 0.000196931 0 
948 0.242655 0.148447 0 0.000196931 0 
949 0.243481 0.148447 0 0.000196931 0 
950 0.244013 0.148447 0 0.000196931 0 
951 0.244251 0.148447 0 0.000196931 0 
952 0.244194 0.148447 0 0.000196931 0 
953 0.243843 0.148447 0 0.000196931 0 
954 0.243197 0.148447 0 0.000196931 0 
955 0.242259 0.148447 0 0.000196931 0 
956 0.241028 0.148447 0 0.000196931 0 
957 0.239507 0.148447 0 0.000196931 0 
958 0.237696 0.148447 0 0.000196931 0 
959 0.2356 0.148447 0 0.000196931 0 
960 0.233219 0.148447 0 0.000196931 0 
961 0.230556 0.148447 0 0.000196931 0 
962 0.227616 0.148447 0 0.000196931 0 
963 0.224401 0.148447 0 0.000196931 0 
964 0.220916 0.148447 0 0.000196931 0 
965 0.217164 0.148447 0 0.000196931 0 
966 0.21315 0.148447 0 0.000196931 0 
967 0.20888 0.148447 0 0.000196931 0 
968 0.204357 0.148447 0 0.000196931 0 
969 0.199588 0.148447 0 0.000196931 0 
970 0.194578 0.148447 0 0.000196931 0 
971 0.189334 0.148447 0 0.000196931 0 
972 0.183861 0.148447 0 0.000196931 0 
973 0.178166 0.148447 0 0.000196931 0 
974 0.172257 0.148447 0 0.000196931 0 
975 0.16614 0.148447 0 0.000196931 0 
976 0.159823 0.148447 0 0.000196931 0 
977 0.153312 0.148447 0 0.000196931 0 
978 0.146617 0.148447 0 0.000196931 0 
979 0.139746 0.148447 0 0.000196931 0 
980 0.132705 0.148447 0 0.000196931 0 
981 0.125505 0.148447 0 0.000196931 0 
982 0.118153 0.148447 0 0.000196931 0 
983 0.110659 0.148447 0 0.000196931 0 
984 0.103031 0.148447 0 0.000196931 0 
985 0.095279 0.148447 0 0.000196931 0 
986 0.0874122 0.148447 0 0.000196931 0 
987 0.0794399 0.148447 0 0.000196931 0 
988 0.0713718 0.148447 0 0.000196931 0 
989 0.0632177 0.148447 0 0.000196931 0 
990 0.0549873 0.148447 0 0.000196931 0 
991 0.0466906 0.148447 0 0.000196931 0 
992 0.0383376 0.148447 0 0.000196931 0 
993 0.0299383 0.148447 0 0.000196931 0 
994 0.021503 0.148447 0 0.000196931 0 
995 0.0130417 0.148447 0 0.000196931 0 
996 0.00456471 0.148447 0 0.000196931 0 
997 -0.00391779 0.148447 0 0.000196931 0 
998 -0.0123956 0.148447 0 0.000196931 0 
999 -0.0208584 0.148447 0 0.000196931 0 
1000 -0.0250848 0.148447 0 0.000196931 0 
