# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
1440 5.4082e+16 710.558 426.129 
1441 5.4083e+16 710.565 426.138 
1442 5.4084e+16 710.572 426.146 
1443 5.40849e+16 710.579 426.154 
1444 5.40858e+16 710.586 426.162 
1445 5.40866e+16 710.592 426.171 
1446 5.40875e+16 710.599 426.179 
1447 5.40882e+16 710.605 426.187 
1448 5.4089e+16 710.61 426.195 
1449 5.40897e+16 710.616 426.203 
1450 5.40905e+16 710.621 426.211 
1451 5.40912e+16 710.626 426.218 
1452 5.40918e+16 710.631 426.226 
1453 5.40925e+16 710.636 426.233 
1454 5.40931e+16 710.64 426.241 
1455 5.40937e+16 710.644 426.248 
1456 5.40943e+16 710.648 426.255 
1457 5.40949e+16 710.652 426.262 
1458 5.40954e+16 710.655 426.268 
1459 5.4096e+16 710.658 426.275 
1460 5.40965e+16 710.661 426.281 
1461 5.4097e+16 710.663 426.287 
1462 5.40975e+16 710.665 426.293 
1463 5.4098e+16 710.667 426.298 
1464 5.40984e+16 710.668 426.303 
1465 5.40988e+16 710.669 426.308 
1466 5.40992e+16 710.67 426.313 
1467 5.40996e+16 710.671 426.318 
1468 5.41e+16 710.671 426.322 
1469 5.41004e+16 710.671 426.326 
1470 5.41007e+16 710.67 426.33 
1471 5.4101e+16 710.669 426.334 
1472 5.41012e+16 710.668 426.337 
1473 5.41015e+16 710.667 426.34 
1474 5.41017e+16 710.665 426.343 
1475 5.41019e+16 710.663 426.345 
1476 5.4102e+16 710.661 426.348 
1477 5.41021e+16 710.658 426.35 
1478 5.41022e+16 710.655 426.351 
1479 5.41022e+16 710.652 426.353 
1480 5.41022e+16 710.649 426.354 
1481 5.41021e+16 710.645 426.355 
1482 5.4102e+16 710.641 426.356 
1483 5.41018e+16 710.636 426.356 
1484 5.41016e+16 710.632 426.357 
1485 5.41013e+16 710.627 426.357 
1486 5.4101e+16 710.622 426.356 
1487 5.41006e+16 710.616 426.356 
1488 5.41001e+16 710.611 426.355 
1489 5.40996e+16 710.605 426.355 
1490 5.4099e+16 710.599 426.354 
1491 5.40983e+16 710.593 426.353 
1492 5.40976e+16 710.586 426.351 
1493 5.40968e+16 710.579 426.35 
1494 5.40959e+16 710.572 426.348 
1495 5.40949e+16 710.565 426.346 
1496 5.40939e+16 710.558 426.344 
1497 5.40927e+16 710.551 426.342 
1498 5.40915e+16 710.543 426.34 
1499 5.40902e+16 710.535 426.338 
1500 5.40888e+16 710.528 426.335 
1501 5.40874e+16 710.52 426.333 
1502 5.40858e+16 710.512 426.33 
1503 5.40842e+16 710.503 426.327 
1504 5.40825e+16 710.495 426.325 
1505 5.40807e+16 710.487 426.322 
1506 5.40788e+16 710.478 426.319 
1507 5.40768e+16 710.47 426.316 
1508 5.40747e+16 710.461 426.313 
1509 5.40726e+16 710.453 426.31 
1510 5.40703e+16 710.444 426.307 
1511 5.4068e+16 710.435 426.304 
1512 5.40656e+16 710.427 426.301 
1513 5.40631e+16 710.418 426.298 
1514 5.40605e+16 710.409 426.295 
1515 5.40579e+16 710.401 426.292 
1516 5.40552e+16 710.392 426.289 
1517 5.40524e+16 710.384 426.286 
1518 5.40496e+16 710.375 426.283 
1519 5.40467e+16 710.367 426.28 
1520 5.40437e+16 710.358 426.277 
1521 5.40407e+16 710.35 426.274 
1522 5.40376e+16 710.342 426.271 
1523 5.40344e+16 710.334 426.268 
1524 5.40312e+16 710.326 426.265 
1525 5.4028e+16 710.318 426.262 
1526 5.40247e+16 710.31 426.259 
1527 5.40214e+16 710.302 426.256 
1528 5.40181e+16 710.294 426.253 
1529 5.40147e+16 710.287 426.251 
1530 5.40113e+16 710.28 426.248 
1531 5.40079e+16 710.272 426.245 
1532 5.40045e+16 710.265 426.242 
1533 5.40011e+16 710.258 426.239 
1534 5.39977e+16 710.252 426.236 
1535 5.39942e+16 710.245 426.233 
1536 5.39908e+16 710.239 426.23 
1537 5.39874e+16 710.232 426.227 
1538 5.3984e+16 710.226 426.224 
1539 5.39807e+16 710.22 426.221 
1540 5.39773e+16 710.214 426.218 
1541 5.3974e+16 710.209 426.215 
1542 5.39707e+16 710.203 426.212 
1543 5.39675e+16 710.198 426.208 
1544 5.39643e+16 710.193 426.205 
1545 5.39612e+16 710.188 426.202 
1546 5.39581e+16 710.183 426.198 
1547 5.39551e+16 710.178 426.195 
1548 5.39521e+16 710.173 426.191 
1549 5.39492e+16 710.169 426.187 
1550 5.39464e+16 710.165 426.183 
1551 5.39436e+16 710.161 426.179 
1552 5.3941e+16 710.157 426.175 
1553 5.39384e+16 710.153 426.171 
1554 5.39359e+16 710.15 426.166 
1555 5.39334e+16 710.146 426.162 
1556 5.39311e+16 710.143 426.157 
1557 5.39289e+16 710.14 426.152 
1558 5.39267e+16 710.137 426.147 
1559 5.39247e+16 710.134 426.142 
1560 5.39227e+16 710.131 426.137 
1561 5.39208e+16 710.128 426.131 
1562 5.39191e+16 710.125 426.126 
1563 5.39174e+16 710.123 426.12 
1564 5.39158e+16 710.121 426.114 
1565 5.39144e+16 710.118 426.108 
1566 5.3913e+16 710.116 426.102 
1567 5.39117e+16 710.114 426.096 
1568 5.39106e+16 710.112 426.089 
1569 5.39095e+16 710.11 426.082 
1570 5.39085e+16 710.108 426.076 
1571 5.39076e+16 710.106 426.069 
1572 5.39069e+16 710.104 426.062 
1573 5.39062e+16 710.103 426.055 
1574 5.39056e+16 710.101 426.047 
1575 5.39051e+16 710.099 426.04 
1576 5.39047e+16 710.097 426.033 
1577 5.39043e+16 710.096 426.025 
1578 5.39041e+16 710.094 426.017 
1579 5.39039e+16 710.093 426.009 
1580 5.39038e+16 710.091 426.002 
1581 5.39038e+16 710.089 425.994 
1582 5.39038e+16 710.088 425.986 
1583 5.39039e+16 710.086 425.978 
1584 5.39041e+16 710.085 425.97 
1585 5.39043e+16 710.083 425.962 
1586 5.39046e+16 710.082 425.953 
1587 5.3905e+16 710.08 425.945 
1588 5.39054e+16 710.078 425.937 
1589 5.39058e+16 710.077 425.929 
1590 5.39063e+16 710.075 425.921 
1591 5.39068e+16 710.073 425.913 
1592 5.39073e+16 710.071 425.905 
1593 5.39079e+16 710.069 425.897 
1594 5.39084e+16 710.068 425.889 
1595 5.39091e+16 710.066 425.881 
1596 5.39097e+16 710.064 425.873 
1597 5.39103e+16 710.062 425.866 
1598 5.3911e+16 710.06 425.858 
1599 5.39116e+16 710.058 425.851 
1600 5.39123e+16 710.056 425.843 
1601 5.39129e+16 710.053 425.836 
1602 5.39135e+16 710.051 425.829 
1603 5.39142e+16 710.049 425.822 
1604 5.39148e+16 710.047 425.815 
1605 5.39154e+16 710.044 425.809 
1606 5.3916e+16 710.042 425.802 
1607 5.39166e+16 710.04 425.796 
1608 5.39171e+16 710.037 425.79 
1609 5.39177e+16 710.035 425.784 
1610 5.39182e+16 710.033 425.779 
1611 5.39187e+16 710.03 425.773 
1612 5.39191e+16 710.028 425.768 
1613 5.39195e+16 710.025 425.763 
1614 5.39199e+16 710.023 425.758 
1615 5.39203e+16 710.02 425.754 
1616 5.39206e+16 710.018 425.749 
1617 5.39209e+16 710.015 425.745 
1618 5.39212e+16 710.013 425.741 
1619 5.39214e+16 710.01 425.737 
1620 5.39216e+16 710.008 425.734 
1621 5.39218e+16 710.005 425.731 
1622 5.39219e+16 710.003 425.728 
1623 5.3922e+16 710.001 425.725 
1624 5.39221e+16 709.998 425.722 
1625 5.39222e+16 709.996 425.72 
1626 5.39222e+16 709.994 425.718 
1627 5.39222e+16 709.992 425.715 
1628 5.39222e+16 709.99 425.714 
1629 5.39221e+16 709.988 425.712 
1630 5.39221e+16 709.986 425.711 
1631 5.3922e+16 709.984 425.709 
1632 5.39219e+16 709.983 425.708 
1633 5.39218e+16 709.981 425.707 
1634 5.39217e+16 709.979 425.707 
1635 5.39216e+16 709.978 425.706 
1636 5.39215e+16 709.977 425.706 
1637 5.39214e+16 709.976 425.705 
1638 5.39213e+16 709.975 425.705 
1639 5.39212e+16 709.974 425.705 
1640 5.39211e+16 709.973 425.705 
1641 5.3921e+16 709.972 425.705 
1642 5.3921e+16 709.972 425.706 
1643 5.39209e+16 709.972 425.706 
1644 5.39209e+16 709.972 425.707 
1645 5.39209e+16 709.972 425.707 
1646 5.3921e+16 709.972 425.708 
1647 5.39211e+16 709.972 425.709 
1648 5.39212e+16 709.973 425.71 
1649 5.39213e+16 709.974 425.71 
1650 5.39215e+16 709.974 425.711 
1651 5.39217e+16 709.976 425.712 
1652 5.3922e+16 709.977 425.713 
1653 5.39223e+16 709.978 425.714 
1654 5.39227e+16 709.98 425.715 
1655 5.39232e+16 709.982 425.716 
1656 5.39236e+16 709.984 425.717 
1657 5.39242e+16 709.986 425.718 
1658 5.39248e+16 709.989 425.72 
1659 5.39254e+16 709.991 425.721 
1660 5.39262e+16 709.994 425.722 
1661 5.3927e+16 709.997 425.723 
1662 5.39278e+16 710 425.724 
1663 5.39287e+16 710.004 425.725 
1664 5.39297e+16 710.007 425.726 
1665 5.39308e+16 710.011 425.727 
1666 5.39319e+16 710.015 425.728 
1667 5.3933e+16 710.019 425.729 
1668 5.39343e+16 710.024 425.731 
1669 5.39356e+16 710.028 425.732 
1670 5.3937e+16 710.033 425.733 
1671 5.39384e+16 710.038 425.734 
1672 5.39399e+16 710.043 425.735 
1673 5.39414e+16 710.048 425.736 
1674 5.39431e+16 710.054 425.737 
1675 5.39447e+16 710.059 425.739 
1676 5.39465e+16 710.065 425.74 
1677 5.39482e+16 710.071 425.741 
1678 5.39501e+16 710.077 425.742 
1679 5.3952e+16 710.083 425.743 
1680 5.39539e+16 710.089 425.745 
1681 5.39558e+16 710.095 425.746 
1682 5.39579e+16 710.102 425.748 
1683 5.39599e+16 710.109 425.749 
1684 5.3962e+16 710.115 425.751 
1685 5.39641e+16 710.122 425.752 
1686 5.39662e+16 710.129 425.754 
1687 5.39684e+16 710.136 425.756 
1688 5.39705e+16 710.143 425.758 
1689 5.39727e+16 710.15 425.76 
1690 5.39749e+16 710.158 425.762 
1691 5.39772e+16 710.165 425.764 
1692 5.39794e+16 710.172 425.767 
1693 5.39816e+16 710.18 425.769 
1694 5.39838e+16 710.187 425.772 
1695 5.3986e+16 710.195 425.775 
1696 5.39882e+16 710.202 425.778 
1697 5.39904e+16 710.21 425.781 
1698 5.39926e+16 710.217 425.784 
1699 5.39947e+16 710.225 425.787 
1700 5.39968e+16 710.232 425.791 
1701 5.39989e+16 710.24 425.794 
1702 5.4001e+16 710.247 425.798 
1703 5.4003e+16 710.255 425.802 
1704 5.40049e+16 710.262 425.806 
1705 5.40069e+16 710.27 425.811 
1706 5.40088e+16 710.277 425.815 
1707 5.40106e+16 710.285 425.82 
1708 5.40124e+16 710.292 425.825 
1709 5.40141e+16 710.299 425.83 
1710 5.40158e+16 710.306 425.835 
1711 5.40174e+16 710.313 425.841 
1712 5.4019e+16 710.321 425.846 
1713 5.40205e+16 710.328 425.852 
1714 5.4022e+16 710.334 425.858 
1715 5.40233e+16 710.341 425.864 
1716 5.40246e+16 710.348 425.87 
1717 5.40259e+16 710.355 425.876 
1718 5.4027e+16 710.361 425.883 
1719 5.40281e+16 710.368 425.889 
1720 5.40292e+16 710.374 425.896 
1721 5.40301e+16 710.38 425.903 
1722 5.4031e+16 710.386 425.91 
1723 5.40319e+16 710.392 425.917 
1724 5.40326e+16 710.398 425.924 
1725 5.40333e+16 710.404 425.932 
1726 5.40339e+16 710.41 425.939 
1727 5.40345e+16 710.415 425.947 
1728 5.4035e+16 710.421 425.954 
1729 5.40354e+16 710.426 425.962 
1730 5.40357e+16 710.431 425.969 
1731 5.4036e+16 710.436 425.977 
1732 5.40363e+16 710.441 425.985 
1733 5.40365e+16 710.446 425.993 
1734 5.40366e+16 710.451 426 
1735 5.40367e+16 710.455 426.008 
1736 5.40367e+16 710.46 426.016 
1737 5.40367e+16 710.464 426.023 
1738 5.40366e+16 710.468 426.031 
1739 5.40365e+16 710.472 426.039 
1740 5.40363e+16 710.476 426.046 
1741 5.40361e+16 710.48 426.054 
1742 5.40359e+16 710.483 426.061 
1743 5.40357e+16 710.487 426.069 
1744 5.40354e+16 710.49 426.076 
1745 5.40351e+16 710.493 426.083 
1746 5.40347e+16 710.496 426.09 
1747 5.40344e+16 710.499 426.097 
1748 5.4034e+16 710.502 426.104 
1749 5.40337e+16 710.505 426.111 
1750 5.40333e+16 710.508 426.117 
1751 5.40329e+16 710.51 426.124 
1752 5.40325e+16 710.512 426.13 
1753 5.40321e+16 710.515 426.136 
1754 5.40317e+16 710.517 426.142 
1755 5.40313e+16 710.519 426.148 
1756 5.40309e+16 710.521 426.153 
1757 5.40306e+16 710.522 426.159 
1758 5.40302e+16 710.524 426.164 
1759 5.40299e+16 710.526 426.169 
1760 5.40295e+16 710.527 426.174 
1761 5.40292e+16 710.528 426.178 
1762 5.40289e+16 710.53 426.183 
1763 5.40287e+16 710.531 426.187 
1764 5.40284e+16 710.532 426.191 
1765 5.40282e+16 710.533 426.195 
1766 5.4028e+16 710.533 426.199 
1767 5.40278e+16 710.534 426.202 
1768 5.40277e+16 710.535 426.206 
1769 5.40276e+16 710.535 426.209 
1770 5.40275e+16 710.536 426.212 
1771 5.40275e+16 710.536 426.215 
1772 5.40275e+16 710.536 426.217 
1773 5.40275e+16 710.536 426.22 
1774 5.40275e+16 710.536 426.222 
1775 5.40276e+16 710.536 426.224 
1776 5.40277e+16 710.536 426.226 
1777 5.40279e+16 710.535 426.228 
1778 5.4028e+16 710.535 426.23 
1779 5.40282e+16 710.535 426.232 
1780 5.40285e+16 710.534 426.233 
1781 5.40287e+16 710.533 426.235 
1782 5.4029e+16 710.532 426.236 
1783 5.40293e+16 710.531 426.237 
1784 5.40296e+16 710.53 426.238 
1785 5.40299e+16 710.529 426.239 
1786 5.40303e+16 710.528 426.24 
1787 5.40307e+16 710.527 426.241 
1788 5.4031e+16 710.525 426.241 
1789 5.40314e+16 710.524 426.242 
1790 5.40318e+16 710.522 426.242 
1791 5.40322e+16 710.521 426.243 
1792 5.40327e+16 710.519 426.243 
1793 5.40331e+16 710.517 426.244 
1794 5.40335e+16 710.515 426.244 
1795 5.40339e+16 710.513 426.245 
1796 5.40343e+16 710.51 426.245 
1797 5.40347e+16 710.508 426.245 
1798 5.40351e+16 710.506 426.245 
1799 5.40354e+16 710.503 426.246 
1800 5.40358e+16 710.501 426.246 
1801 5.40361e+16 710.498 426.246 
1802 5.40364e+16 710.495 426.246 
1803 5.40367e+16 710.492 426.247 
1804 5.4037e+16 710.489 426.247 
1805 5.40372e+16 710.486 426.247 
1806 5.40374e+16 710.483 426.247 
1807 5.40375e+16 710.479 426.248 
1808 5.40377e+16 710.476 426.248 
1809 5.40377e+16 710.472 426.248 
1810 5.40378e+16 710.469 426.249 
1811 5.40378e+16 710.465 426.249 
1812 5.40377e+16 710.461 426.249 
1813 5.40377e+16 710.457 426.249 
1814 5.40375e+16 710.453 426.25 
1815 5.40373e+16 710.449 426.25 
1816 5.40371e+16 710.445 426.25 
1817 5.40368e+16 710.44 426.25 
1818 5.40365e+16 710.436 426.251 
1819 5.40361e+16 710.431 426.251 
1820 5.40357e+16 710.427 426.251 
1821 5.40352e+16 710.422 426.251 
1822 5.40346e+16 710.417 426.251 
1823 5.4034e+16 710.412 426.251 
1824 5.40333e+16 710.407 426.251 
1825 5.40326e+16 710.402 426.251 
1826 5.40318e+16 710.397 426.251 
1827 5.4031e+16 710.392 426.251 
1828 5.40301e+16 710.387 426.251 
1829 5.40292e+16 710.382 426.251 
1830 5.40282e+16 710.376 426.25 
1831 5.40272e+16 710.371 426.25 
1832 5.40261e+16 710.365 426.249 
1833 5.4025e+16 710.36 426.249 
1834 5.40238e+16 710.354 426.248 
1835 5.40226e+16 710.349 426.247 
1836 5.40213e+16 710.343 426.246 
1837 5.402e+16 710.337 426.245 
1838 5.40187e+16 710.331 426.243 
1839 5.40173e+16 710.326 426.242 
1840 5.40159e+16 710.32 426.24 
1841 5.40144e+16 710.314 426.239 
1842 5.40129e+16 710.308 426.237 
1843 5.40114e+16 710.302 426.235 
1844 5.40098e+16 710.296 426.233 
1845 5.40083e+16 710.29 426.23 
1846 5.40067e+16 710.284 426.228 
1847 5.4005e+16 710.278 426.225 
1848 5.40034e+16 710.273 426.222 
1849 5.40018e+16 710.267 426.219 
1850 5.40001e+16 710.261 426.216 
1851 5.39984e+16 710.255 426.212 
1852 5.39967e+16 710.249 426.209 
1853 5.39951e+16 710.243 426.205 
1854 5.39934e+16 710.237 426.201 
1855 5.39917e+16 710.231 426.197 
1856 5.399e+16 710.226 426.192 
1857 5.39883e+16 710.22 426.188 
1858 5.39866e+16 710.214 426.183 
1859 5.3985e+16 710.208 426.178 
1860 5.39833e+16 710.203 426.173 
1861 5.39816e+16 710.197 426.168 
1862 5.398e+16 710.192 426.162 
1863 5.39784e+16 710.186 426.157 
1864 5.39768e+16 710.181 426.151 
1865 5.39752e+16 710.175 426.145 
1866 5.39737e+16 710.17 426.139 
1867 5.39721e+16 710.165 426.133 
1868 5.39706e+16 710.16 426.127 
1869 5.39691e+16 710.154 426.12 
1870 5.39677e+16 710.149 426.114 
1871 5.39663e+16 710.144 426.107 
1872 5.39649e+16 710.14 426.101 
1873 5.39635e+16 710.135 426.094 
1874 5.39622e+16 710.13 426.087 
1875 5.39609e+16 710.125 426.08 
1876 5.39596e+16 710.121 426.073 
1877 5.39583e+16 710.116 426.066 
1878 5.39571e+16 710.112 426.059 
1879 5.3956e+16 710.108 426.052 
1880 5.39548e+16 710.104 426.045 
1881 5.39537e+16 710.1 426.038 
1882 5.39526e+16 710.096 426.03 
1883 5.39516e+16 710.092 426.023 
1884 5.39506e+16 710.088 426.016 
1885 5.39496e+16 710.084 426.009 
1886 5.39486e+16 710.08 426.002 
1887 5.39477e+16 710.077 425.995 
1888 5.39468e+16 710.073 425.988 
1889 5.3946e+16 710.07 425.981 
1890 5.39452e+16 710.067 425.974 
1891 5.39444e+16 710.064 425.968 
1892 5.39436e+16 710.061 425.961 
1893 5.39428e+16 710.058 425.954 
1894 5.39421e+16 710.055 425.948 
1895 5.39414e+16 710.052 425.942 
1896 5.39407e+16 710.049 425.935 
1897 5.39401e+16 710.047 425.929 
1898 5.39395e+16 710.044 425.923 
1899 5.39389e+16 710.042 425.917 
1900 5.39383e+16 710.04 425.912 
1901 5.39377e+16 710.037 425.906 
1902 5.39371e+16 710.035 425.901 
1903 5.39366e+16 710.033 425.895 
1904 5.39361e+16 710.031 425.89 
1905 5.39356e+16 710.03 425.885 
1906 5.39351e+16 710.028 425.88 
1907 5.39346e+16 710.026 425.876 
1908 5.39341e+16 710.025 425.871 
1909 5.39336e+16 710.023 425.867 
1910 5.39332e+16 710.022 425.862 
1911 5.39327e+16 710.02 425.858 
1912 5.39323e+16 710.019 425.854 
1913 5.39319e+16 710.018 425.851 
1914 5.39314e+16 710.017 425.847 
1915 5.3931e+16 710.016 425.843 
1916 5.39306e+16 710.015 425.84 
1917 5.39302e+16 710.014 425.837 
1918 5.39298e+16 710.013 425.834 
1919 5.39294e+16 710.013 425.831 
1920 5.3929e+16 710.012 425.828 
1921 5.39287e+16 710.012 425.825 
1922 5.39283e+16 710.011 425.822 
1923 5.39279e+16 710.011 425.82 
1924 5.39276e+16 710.011 425.817 
1925 5.39272e+16 710.01 425.815 
1926 5.39269e+16 710.01 425.813 
1927 5.39265e+16 710.01 425.811 
1928 5.39262e+16 710.01 425.809 
1929 5.39259e+16 710.01 425.807 
1930 5.39256e+16 710.01 425.805 
1931 5.39253e+16 710.011 425.803 
1932 5.3925e+16 710.011 425.801 
1933 5.39247e+16 710.012 425.799 
1934 5.39245e+16 710.012 425.797 
1935 5.39243e+16 710.013 425.796 
1936 5.3924e+16 710.013 425.794 
1937 5.39238e+16 710.014 425.792 
1938 5.39237e+16 710.015 425.791 
1939 5.39235e+16 710.016 425.789 
1940 5.39234e+16 710.017 425.788 
1941 5.39232e+16 710.018 425.786 
1942 5.39231e+16 710.019 425.785 
1943 5.39231e+16 710.02 425.783 
1944 5.3923e+16 710.021 425.782 
1945 5.3923e+16 710.023 425.78 
1946 5.3923e+16 710.024 425.778 
1947 5.39231e+16 710.026 425.777 
1948 5.39232e+16 710.027 425.775 
1949 5.39233e+16 710.029 425.774 
1950 5.39234e+16 710.031 425.772 
1951 5.39236e+16 710.033 425.77 
1952 5.39238e+16 710.035 425.769 
1953 5.3924e+16 710.037 425.767 
1954 5.39243e+16 710.039 425.766 
1955 5.39247e+16 710.041 425.764 
1956 5.3925e+16 710.044 425.762 
1957 5.39254e+16 710.046 425.761 
1958 5.39259e+16 710.049 425.759 
1959 5.39264e+16 710.051 425.757 
1960 5.39269e+16 710.054 425.756 
1961 5.39275e+16 710.057 425.754 
1962 5.39281e+16 710.06 425.752 
1963 5.39287e+16 710.062 425.751 
1964 5.39294e+16 710.066 425.749 
1965 5.39302e+16 710.069 425.748 
1966 5.3931e+16 710.072 425.746 
1967 5.39318e+16 710.075 425.745 
1968 5.39327e+16 710.079 425.743 
1969 5.39336e+16 710.082 425.742 
1970 5.39345e+16 710.086 425.741 
1971 5.39355e+16 710.089 425.739 
1972 5.39365e+16 710.093 425.738 
1973 5.39376e+16 710.097 425.737 
1974 5.39387e+16 710.101 425.736 
1975 5.39398e+16 710.105 425.735 
1976 5.3941e+16 710.109 425.734 
1977 5.39422e+16 710.113 425.733 
1978 5.39434e+16 710.117 425.733 
1979 5.39447e+16 710.121 425.732 
1980 5.3946e+16 710.126 425.732 
1981 5.39473e+16 710.13 425.732 
1982 5.39486e+16 710.134 425.731 
1983 5.395e+16 710.139 425.731 
1984 5.39514e+16 710.144 425.732 
1985 5.39528e+16 710.148 425.732 
1986 5.39542e+16 710.153 425.732 
1987 5.39556e+16 710.158 425.733 
1988 5.39571e+16 710.163 425.734 
1989 5.39585e+16 710.167 425.735 
1990 5.396e+16 710.172 425.736 
1991 5.39615e+16 710.177 425.737 
1992 5.3963e+16 710.182 425.739 
1993 5.39644e+16 710.187 425.74 
1994 5.39659e+16 710.192 425.742 
1995 5.39674e+16 710.197 425.744 
1996 5.39689e+16 710.203 425.747 
1997 5.39703e+16 710.208 425.749 
1998 5.39718e+16 710.213 425.752 
1999 5.39732e+16 710.218 425.755 
2000 5.39747e+16 710.223 425.758 
2001 5.39761e+16 710.228 425.761 
2002 5.39775e+16 710.234 425.764 
2003 5.39789e+16 710.239 425.768 
2004 5.39802e+16 710.244 425.772 
2005 5.39816e+16 710.249 425.775 
2006 5.39829e+16 710.254 425.78 
2007 5.39842e+16 710.259 425.784 
2008 5.39854e+16 710.265 425.788 
2009 5.39867e+16 710.27 425.793 
2010 5.39879e+16 710.275 425.798 
2011 5.3989e+16 710.28 425.803 
2012 5.39902e+16 710.285 425.808 
2013 5.39913e+16 710.29 425.813 
2014 5.39924e+16 710.295 425.818 
2015 5.39934e+16 710.3 425.824 
2016 5.39944e+16 710.305 425.829 
2017 5.39954e+16 710.309 425.835 
2018 5.39963e+16 710.314 425.841 
2019 5.39972e+16 710.319 425.847 
2020 5.39981e+16 710.324 425.852 
2021 5.39989e+16 710.328 425.859 
2022 5.39997e+16 710.333 425.865 
2023 5.40004e+16 710.337 425.871 
2024 5.40011e+16 710.342 425.877 
2025 5.40018e+16 710.346 425.883 
2026 5.40025e+16 710.35 425.889 
2027 5.40031e+16 710.355 425.896 
2028 5.40037e+16 710.359 425.902 
2029 5.40042e+16 710.363 425.908 
2030 5.40047e+16 710.367 425.915 
2031 5.40052e+16 710.371 425.921 
2032 5.40057e+16 710.375 425.927 
2033 5.40061e+16 710.378 425.933 
2034 5.40065e+16 710.382 425.94 
2035 5.40069e+16 710.386 425.946 
2036 5.40073e+16 710.389 425.952 
2037 5.40076e+16 710.392 425.958 
2038 5.40079e+16 710.396 425.964 
2039 5.40082e+16 710.399 425.97 
2040 5.40085e+16 710.402 425.976 
2041 5.40088e+16 710.405 425.981 
2042 5.4009e+16 710.408 425.987 
2043 5.40092e+16 710.411 425.993 
2044 5.40095e+16 710.414 425.998 
2045 5.40097e+16 710.416 426.003 
2046 5.40099e+16 710.419 426.009 
2047 5.40101e+16 710.422 426.014 
2048 5.40103e+16 710.424 426.019 
2049 5.40105e+16 710.426 426.024 
2050 5.40107e+16 710.429 426.029 
2051 5.40109e+16 710.431 426.033 
2052 5.40111e+16 710.433 426.038 
2053 5.40114e+16 710.435 426.042 
2054 5.40116e+16 710.437 426.047 
2055 5.40118e+16 710.438 426.051 
2056 5.4012e+16 710.44 426.055 
2057 5.40123e+16 710.442 426.059 
2058 5.40125e+16 710.443 426.063 
2059 5.40128e+16 710.445 426.067 
2060 5.40131e+16 710.446 426.071 
2061 5.40134e+16 710.447 426.074 
2062 5.40137e+16 710.448 426.078 
2063 5.4014e+16 710.449 426.081 
2064 5.40144e+16 710.451 426.084 
2065 5.40147e+16 710.451 426.087 
2066 5.40151e+16 710.452 426.091 
2067 5.40155e+16 710.453 426.094 
2068 5.40159e+16 710.454 426.096 
2069 5.40163e+16 710.454 426.099 
2070 5.40167e+16 710.455 426.102 
2071 5.40172e+16 710.456 426.105 
2072 5.40176e+16 710.456 426.108 
2073 5.40181e+16 710.456 426.11 
2074 5.40186e+16 710.457 426.113 
2075 5.40191e+16 710.457 426.115 
2076 5.40196e+16 710.457 426.118 
2077 5.40202e+16 710.457 426.12 
2078 5.40207e+16 710.457 426.123 
2079 5.40212e+16 710.457 426.125 
2080 5.40218e+16 710.457 426.128 
2081 5.40223e+16 710.457 426.13 
2082 5.40229e+16 710.456 426.132 
2083 5.40235e+16 710.456 426.135 
2084 5.4024e+16 710.456 426.137 
2085 5.40246e+16 710.455 426.139 
2086 5.40251e+16 710.455 426.142 
2087 5.40257e+16 710.454 426.144 
2088 5.40262e+16 710.453 426.147 
2089 5.40268e+16 710.453 426.149 
2090 5.40273e+16 710.452 426.151 
2091 5.40278e+16 710.451 426.154 
2092 5.40283e+16 710.45 426.156 
2093 5.40288e+16 710.449 426.159 
2094 5.40292e+16 710.448 426.161 
2095 5.40296e+16 710.447 426.164 
2096 5.40301e+16 710.446 426.166 
2097 5.40304e+16 710.444 426.169 
2098 5.40308e+16 710.443 426.171 
2099 5.40311e+16 710.442 426.174 
2100 5.40314e+16 710.44 426.176 
2101 5.40317e+16 710.439 426.179 
2102 5.40319e+16 710.437 426.182 
2103 5.40321e+16 710.436 426.184 
2104 5.40323e+16 710.434 426.187 
2105 5.40324e+16 710.432 426.189 
2106 5.40324e+16 710.43 426.192 
2107 5.40325e+16 710.428 426.195 
2108 5.40324e+16 710.426 426.197 
2109 5.40324e+16 710.424 426.2 
2110 5.40323e+16 710.422 426.202 
2111 5.40321e+16 710.42 426.205 
2112 5.40319e+16 710.418 426.207 
2113 5.40316e+16 710.416 426.209 
2114 5.40313e+16 710.413 426.212 
2115 5.4031e+16 710.411 426.214 
2116 5.40306e+16 710.408 426.216 
2117 5.40301e+16 710.406 426.218 
2118 5.40296e+16 710.403 426.22 
2119 5.40291e+16 710.4 426.222 
2120 5.40285e+16 710.398 426.224 
2121 5.40278e+16 710.395 426.226 
2122 5.40271e+16 710.392 426.228 
2123 5.40263e+16 710.389 426.229 
2124 5.40255e+16 710.386 426.231 
2125 5.40247e+16 710.383 426.232 
2126 5.40238e+16 710.38 426.233 
2127 5.40229e+16 710.376 426.234 
2128 5.40219e+16 710.373 426.235 
2129 5.40209e+16 710.37 426.236 
2130 5.40198e+16 710.366 426.237 
2131 5.40188e+16 710.363 426.237 
2132 5.40176e+16 710.359 426.237 
2133 5.40165e+16 710.356 426.237 
2134 5.40153e+16 710.352 426.237 
2135 5.40141e+16 710.348 426.237 
