# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z Polarization_x Polarization_y Polarization_z CurrentDensity_x CurrentDensity_y CurrentDensity_z 
1.06061 -0.32652 -1.74366 -0.0103842 -1.77488 1.41517e+19 1.64987e+19 8066.54 350.526 38577.7 0 0 0 0 0 -99831.1 0 0 
1.16162 -0.326114 -1.74325 -0.0103842 -1.77488 1.42016e+19 1.64614e+19 8066.54 350.526 41833.8 0 0 0 0 0 -99831.1 0 0 
1.26263 -0.325675 -1.74281 -0.0103843 -1.77488 1.42537e+19 1.6416e+19 8066.54 350.526 44959.4 0 0 0 0 0 -99831.1 0 0 
1.36364 -0.325205 -1.74234 -0.0103843 -1.77488 1.43073e+19 1.63617e+19 8066.54 350.526 47939.8 0 0 0 0 0 -99831.1 0 0 
1.46465 -0.324706 -1.74184 -0.0103844 -1.77488 1.43615e+19 1.62979e+19 8066.54 350.526 50760.6 0 0 0 0 0 -99831.1 0 0 
1.56566 -0.32418 -1.74132 -0.0103844 -1.77488 1.44152e+19 1.62239e+19 8066.54 350.526 53407.6 0 0 0 0 0 -99831.1 0 0 
1.66667 -0.323627 -1.74077 -0.0103845 -1.77488 1.44673e+19 1.61391e+19 8066.54 350.526 55867.6 0 0 0 0 0 -99831.1 0 0 
1.76768 -0.323051 -1.74019 -0.0103845 -1.77488 1.45164e+19 1.6043e+19 8066.54 350.526 58128.3 0 0 0 0 0 -99831.1 0 0 
1.86869 -0.322453 -1.73959 -0.0103846 -1.77488 1.4561e+19 1.59353e+19 8066.54 350.526 60178.7 0 0 0 0 0 -99831.1 0 0 
1.9697 -0.321835 -1.73897 -0.0103846 -1.77488 1.45997e+19 1.58156e+19 8066.54 350.526 62009.5 0 0 0 0 0 -99831.1 0 0 
2.07071 -0.3212 -1.73834 -0.0103847 -1.77489 1.46307e+19 1.56835e+19 8066.54 350.526 63612.9 0 0 0 0 0 -99831.1 0 0 
2.17172 -0.32055 -1.73769 -0.0103847 -1.77489 1.46522e+19 1.55386e+19 8066.54 350.526 64983.5 0 0 0 0 0 -99831.1 0 0 
2.27273 -0.319888 -1.73703 -0.0103847 -1.77489 1.46624e+19 1.53807e+19 8066.54 350.526 66117.7 0 0 0 0 0 -99831.1 0 0 
2.37374 -0.319215 -1.73635 -0.0103848 -1.77489 1.46592e+19 1.52093e+19 8066.54 350.526 67014.3 0 0 0 0 0 -99831.1 0 0 
2.47475 -0.318534 -1.73567 -0.0103848 -1.77489 1.46407e+19 1.50239e+19 8066.54 350.526 67673.9 0 0 0 0 0 -99831.1 0 0 
2.57576 -0.317847 -1.73499 -0.0103849 -1.77489 1.46049e+19 1.48239e+19 8066.54 350.526 68099.5 0 0 0 0 0 -99831.1 0 0 
2.67677 -0.317158 -1.7343 -0.0103849 -1.77489 1.45498e+19 1.46087e+19 8066.54 350.526 68295.9 0 0 0 0 0 -99831.1 0 0 
2.77778 -0.316468 -1.73361 -0.010385 -1.77489 1.44735e+19 1.43773e+19 8066.54 350.526 68269.5 0 0 0 0 0 -99831.1 0 0 
2.87879 -0.315779 -1.73292 -0.010385 -1.77489 1.4374e+19 1.41288e+19 8066.54 350.526 68028.2 0 0 0 0 0 -99831.1 0 0 
2.9798 -0.315093 -1.73223 -0.0103851 -1.77489 1.42496e+19 1.38622e+19 8066.54 350.526 67581.1 0 0 0 0 0 -99831.1 0 0 
3.08081 -0.314414 -1.73155 -0.0103851 -1.77489 1.40986e+19 1.35761e+19 8066.54 350.526 66938 0 0 0 0 0 -99831.1 0 0 
3.18182 -0.313741 -1.73088 -0.0103851 -1.77489 1.39197e+19 1.32693e+19 8066.54 350.526 66109 0 0 0 0 0 -99831.1 0 0 
3.28283 -0.313078 -1.73022 -0.0103852 -1.77489 1.37115e+19 1.29405e+19 8066.54 350.526 65104.4 0 0 0 0 0 -99831.1 0 0 
3.38384 -0.312426 -1.72956 -0.0103852 -1.77489 1.3473e+19 1.25883e+19 8066.54 350.526 63934.1 0 0 0 0 0 -99831.1 0 0 
3.48485 -0.311786 -1.72892 -0.0103853 -1.77489 1.32036e+19 1.22117e+19 8066.54 350.526 62607.7 0 0 0 0 0 -99831.1 0 0 
3.58586 -0.311161 -1.7283 -0.0103853 -1.77489 1.29028e+19 1.18095e+19 8066.54 350.526 61133.8 0 0 0 0 0 -99831.1 0 0 
3.68687 -0.310551 -1.72769 -0.0103854 -1.77489 1.25705e+19 1.13809e+19 8066.54 350.526 59520.3 0 0 0 0 0 -99831.1 0 0 
3.78788 -0.309959 -1.7271 -0.0103854 -1.77489 1.22069e+19 1.09256e+19 8066.54 350.526 57773.8 0 0 0 0 0 -99831.1 0 0 
3.88889 -0.309384 -1.72652 -0.0103855 -1.77489 1.18126e+19 1.04434e+19 8066.54 350.526 55900.4 0 0 0 0 0 -99831.1 0 0 
3.9899 -0.308829 -1.72597 -0.0103856 -1.77489 1.13886e+19 9.93481e+18 8066.54 350.526 53905.1 0 0 0 0 0 -99831.1 0 0 
4.09091 -0.308295 -1.72543 -0.0103856 -1.77489 1.09361e+19 9.40094e+18 8066.54 350.526 51792.6 0 0 0 0 0 -99831.1 0 0 
4.19192 -0.307783 -1.72492 -0.0103857 -1.77489 1.0457e+19 8.84347e+18 8066.54 350.526 49567 0 0 0 0 0 -99831.1 0 0 
4.29293 -0.307294 -1.72443 -0.0103857 -1.77489 9.95336e+18 8.26479e+18 8066.54 350.526 47233.1 0 0 0 0 0 -99831.1 0 0 
4.39394 -0.306829 -1.72397 -0.0103858 -1.77489 9.4276e+18 7.66805e+18 8066.54 350.526 44795.9 0 0 0 0 0 -99831.1 0 0 
4.49495 -0.306389 -1.72353 -0.0103859 -1.77489 8.88257e+18 7.0571e+18 8066.54 350.526 42262 0 0 0 0 0 -99831.1 0 0 
4.59596 -0.305975 -1.72311 -0.010386 -1.77489 8.32143e+18 6.43653e+18 8066.54 350.526 39639.5 0 0 0 0 0 -99831.1 0 0 
4.69697 -0.305588 -1.72273 -0.010386 -1.77489 7.74766e+18 5.81164e+18 8066.54 350.526 36938.9 0 0 0 0 0 -99831.1 0 0 
4.79798 -0.305229 -1.72237 -0.0103861 -1.77489 7.16502e+18 5.18834e+18 8066.54 350.526 34173.4 0 0 0 0 0 -99831.1 0 0 
4.89899 -0.304898 -1.72204 -0.0103862 -1.77489 6.57751e+18 4.57312e+18 8066.54 350.526 31359.6 0 0 0 0 0 -99831.1 0 0 
5 -0.304595 -1.72173 -0.0103863 -1.77489 5.98935e+18 3.9729e+18 8066.54 350.526 29942.9 0 0 0 0 0 -99831.1 0 0 
5 0.0137754 -1.88287 -0.0103863 -1.77489 6.23226e+18 4.22707e+18 6116.11 284.124 28938.1 0 0 0 0 0 -99831.1 0 0 
5.1072 0.0140856 -1.88256 -0.0103865 -1.77489 5.43648e+18 3.60033e+18 6116.11 284.124 27462.9 0 0 0 0 0 -99831.1 0 0 
5.22474 0.0143894 -1.88226 -0.0103867 -1.7749 4.69079e+18 3.03945e+18 6116.11 284.124 24390.8 0 0 0 0 0 -99831.1 0 0 
5.35362 0.0146832 -1.88197 -0.0103869 -1.7749 4.00177e+18 2.54458e+18 6116.11 284.124 21388.4 0 0 0 0 0 -99831.1 0 0 
5.49493 0.0149637 -1.88168 -0.0103873 -1.7749 3.37465e+18 2.1143e+18 6116.11 284.124 18510.6 0 0 0 0 0 -99831.1 0 0 
5.64988 0.0152278 -1.88142 -0.0103877 -1.7749 2.81303e+18 1.74574e+18 6116.11 284.124 15807.9 0 0 0 0 0 -99831.1 0 0 
5.81978 0.0154733 -1.88118 -0.0103882 -1.77491 2.31864e+18 1.43484e+18 6116.11 284.124 13324 0 0 0 0 0 -99831.1 0 0 
6.00607 0.0156985 -1.88095 -0.010389 -1.77491 1.89129e+18 1.17663e+18 6116.11 284.124 11092.9 0 0 0 0 0 -99831.1 0 0 
6.21033 0.0159028 -1.88075 -0.01039 -1.77492 1.52889e+18 9.65554e+17 6116.11 284.124 9137.21 0 0 0 0 0 -99831.1 0 0 
6.4343 0.0160862 -1.88056 -0.0103914 -1.77493 1.22762e+18 7.95794e+17 6116.11 284.124 7467.66 0 0 0 0 0 -99831.1 0 0 
6.67987 0.0162501 -1.8804 -0.0103933 -1.77494 9.82246e+17 6.61565e+17 6116.11 284.124 6083.72 0 0 0 0 0 -99831.1 0 0 
6.94914 0.0163965 -1.88025 -0.0103959 -1.77496 7.8648e+17 5.57344e+17 6116.11 284.124 4975.39 0 0 0 0 0 -99831.1 0 0 
7.24439 0.0165285 -1.88012 -0.0103994 -1.77498 6.33468e+17 4.78034e+17 6116.11 284.124 4125.84 0 0 0 0 0 -99831.1 0 0 
7.56812 0.0166499 -1.88 -0.0104042 -1.775 5.16227e+17 4.19057e+17 6116.11 284.124 3514.57 0 0 0 0 0 -99831.1 0 0 
7.92309 0.0167655 -1.87988 -0.0104106 -1.77504 4.28057e+17 3.76394e+17 6116.11 284.124 3120.43 0 0 0 0 0 -99831.1 0 0 
8.3123 0.0168811 -1.87977 -0.0104189 -1.77508 3.62862e+17 3.46581e+17 6116.11 284.124 2924.27 0 0 0 0 0 -99831.1 0 0 
8.73906 0.0170037 -1.87964 -0.0104296 -1.77512 3.15348e+17 3.26696e+17 6116.11 284.124 2910.76 0 0 0 0 0 -99831.1 0 0 
9.207 0.0171418 -1.87951 -0.0104429 -1.77518 2.8111e+17 3.14327e+17 6116.11 284.124 3069.56 0 0 0 0 0 -99831.1 0 0 
9.72008 0.017306 -1.87934 -0.0104591 -1.77524 2.56604e+17 3.07555e+17 6116.11 284.124 3396.02 0 0 0 0 0 -99831.1 0 0 
10.2827 0.0175092 -1.87914 -0.0104784 -1.7753 2.39054e+17 3.04926e+17 6116.11 284.124 3891.69 0 0 0 0 0 -99831.1 0 0 
10.8995 0.0177681 -1.87888 -0.0105009 -1.77538 2.26311e+17 3.05425e+17 6116.11 284.124 4565.42 0 0 0 0 0 -99831.1 0 0 
11.5759 0.0181042 -1.87854 -0.0105269 -1.77546 2.16712e+17 3.08446e+17 6116.11 284.124 5435.3 0 0 0 0 0 -99831.1 0 0 
12.3175 0.0185453 -1.8781 -0.0105565 -1.77554 2.08954e+17 3.13767e+17 6116.11 284.124 6532 0 0 0 0 0 -99831.1 0 0 
13.1307 0.0191286 -1.87752 -0.0105901 -1.77564 2.01996e+17 3.21541e+17 6116.11 284.124 7904.09 0 0 0 0 0 -99831.1 0 0 
14.0223 0.0199048 -1.87674 -0.0106282 -1.77574 1.9499e+17 3.32326e+17 6116.11 284.124 9626.02 0 0 0 0 0 -99831.1 0 0 
15 0.0209445 -1.8757 -0.0106716 -1.77584 1.87259e+17 3.47201e+17 6116.11 284.124 10635.3 0 0 0 0 0 -99831.1 0 0 
15 0.0209445 -1.8757 -0.0106716 -1.77584 1.87259e+17 3.47201e+17 6116.11 284.124 13012.1 0 0 0 0 0 -99831.1 0 0 
16 0.0222458 -1.8744 -0.0107181 -1.77594 1.78529e+17 3.66423e+17 6116.11 284.124 14423.5 0 0 0 0 0 -99831.1 0 0 
17 0.0238292 -1.87282 -0.010767 -1.77604 1.68454e+17 3.90823e+17 6116.11 284.124 17505 0 0 0 0 0 -99831.1 0 0 
18 0.0257467 -1.8709 -0.0108192 -1.77613 1.56997e+17 4.22099e+17 6116.11 284.124 21165.4 0 0 0 0 0 -99831.1 0 0 
19 0.0280623 -1.86859 -0.0108756 -1.77621 1.44161e+17 4.62729e+17 6116.11 284.124 25547.2 0 0 0 0 0 -99831.1 0 0 
20 0.0308562 -1.86579 -0.0109375 -1.77629 1.30006e+17 5.1644e+17 6116.11 284.124 27938.6 0 0 0 0 0 -99831.1 0 0 
20 0.0308562 -1.86579 -0.0109375 -1.77629 1.30006e+17 5.1644e+17 3350.83 145.842 27240.2 0 0 0 0 0 -99831.1 0 0 
21.0172 0.0336271 -1.86302 -0.011065 -1.77642 1.16982e+17 5.77095e+17 3350.83 145.842 24311.7 0 0 0 0 0 -99831.1 0 0 
22.0574 0.0358446 -1.8608 -0.0112084 -1.77655 1.07295e+17 6.31089e+17 3350.83 145.842 18914.8 0 0 0 0 0 -99831.1 0 0 
23.1212 0.0375953 -1.85905 -0.0113666 -1.77666 1.00023e+17 6.77739e+17 3350.83 145.842 14514.1 0 0 0 0 0 -99831.1 0 0 
24.209 0.0389578 -1.85769 -0.0115388 -1.77678 9.45195e+16 7.16999e+17 3350.83 145.842 10972.6 0 0 0 0 0 -99831.1 0 0 
25.3213 0.0400017 -1.85665 -0.0117237 -1.77689 9.03227e+16 7.49287e+17 3350.83 145.842 8157.1 0 0 0 0 0 -99831.1 0 0 
26.4588 0.0407868 -1.85586 -0.0119204 -1.777 8.7098e+16 7.75308e+17 3350.83 145.842 5943.98 0 0 0 0 0 -99831.1 0 0 
27.6221 0.0413642 -1.85528 -0.0121279 -1.77711 8.45999e+16 7.95905e+17 3350.83 145.842 4222.38 0 0 0 0 0 -99831.1 0 0 
28.8116 0.0417763 -1.85487 -0.0123453 -1.77723 8.26462e+16 8.11946e+17 3350.83 145.842 2896 0 0 0 0 0 -99831.1 0 0 
30.028 0.0420579 -1.85459 -0.012572 -1.77734 8.11003e+16 8.24252e+17 3350.83 145.842 1883.21 0 0 0 0 0 -99831.1 0 0 
31.2719 0.0422372 -1.85441 -0.0128073 -1.77746 7.98596e+16 8.33559e+17 3350.83 145.842 1116.26 0 0 0 0 0 -99831.1 0 0 
32.5439 0.0423369 -1.85431 -0.013051 -1.77758 7.88462e+16 8.40498e+17 3350.83 145.842 539.922 0 0 0 0 0 -99831.1 0 0 
33.8447 0.0423747 -1.85427 -0.0133027 -1.7777 7.80013e+16 8.45596e+17 3350.83 145.842 109.859 0 0 0 0 0 -99831.1 0 0 
35.1749 0.0423647 -1.85428 -0.0135622 -1.77782 7.72803e+16 8.4928e+17 3350.83 145.842 -209.031 0 0 0 0 0 -99831.1 0 0 
36.5352 0.0423177 -1.85433 -0.0138294 -1.77795 7.66494e+16 8.5189e+17 3350.83 145.842 -444.21 0 0 0 0 0 -99831.1 0 0 
37.9262 0.0422419 -1.85441 -0.0141042 -1.77808 7.60833e+16 8.53693e+17 3350.83 145.842 -616.921 0 0 0 0 0 -99831.1 0 0 
39.3486 0.0421437 -1.8545 -0.0143867 -1.77822 7.55627e+16 8.54896e+17 3350.83 145.842 -743.431 0 0 0 0 0 -99831.1 0 0 
40.8032 0.0420277 -1.85462 -0.0146769 -1.77835 7.50737e+16 8.55656e+17 3350.83 145.842 -836.074 0 0 0 0 0 -99831.1 0 0 
42.2907 0.0418974 -1.85475 -0.014975 -1.7785 7.46055e+16 8.56092e+17 3350.83 145.842 -904.113 0 0 0 0 0 -99831.1 0 0 
43.8118 0.0417555 -1.85489 -0.0152811 -1.77865 7.41503e+16 8.56293e+17 3350.83 145.842 -954.443 0 0 0 0 0 -99831.1 0 0 
45.3673 0.0416036 -1.85504 -0.0155954 -1.7788 7.37026e+16 8.56323e+17 3350.83 145.842 -992.149 0 0 0 0 0 -99831.1 0 0 
46.9579 0.0414432 -1.85521 -0.015918 -1.77896 7.32581e+16 8.56231e+17 3350.83 145.842 -1020.95 0 0 0 0 0 -99831.1 0 0 
48.5846 0.0412751 -1.85537 -0.0162491 -1.77912 7.28138e+16 8.56052e+17 3350.83 145.842 -1043.54 0 0 0 0 0 -99831.1 0 0 
50.2479 0.0410998 -1.85555 -0.0165891 -1.77929 7.23677e+16 8.5581e+17 3350.83 145.842 -1061.85 0 0 0 0 0 -99831.1 0 0 
51.9489 0.0409178 -1.85573 -0.0169381 -1.77946 7.1918e+16 8.55523e+17 3350.83 145.842 -1077.26 0 0 0 0 0 -99831.1 0 0 
53.6883 0.0407291 -1.85592 -0.0172965 -1.77964 7.14639e+16 8.55203e+17 3350.83 145.842 -1090.73 0 0 0 0 0 -99831.1 0 0 
55.4671 0.040534 -1.85611 -0.0176644 -1.77982 7.10044e+16 8.54859e+17 3350.83 145.842 -1102.95 0 0 0 0 0 -99831.1 0 0 
57.2861 0.0403323 -1.85632 -0.0180421 -1.78001 7.0539e+16 8.54498e+17 3350.83 145.842 -1114.39 0 0 0 0 0 -99831.1 0 0 
59.1461 0.0401239 -1.85652 -0.0184301 -1.78021 7.00674e+16 8.54123e+17 3350.83 145.842 -1125.37 0 0 0 0 0 -99831.1 0 0 
61.0483 0.0399088 -1.85674 -0.0188285 -1.78041 6.95891e+16 8.53736e+17 3350.83 145.842 -1136.1 0 0 0 0 0 -99831.1 0 0 
62.9934 0.0396868 -1.85696 -0.0192376 -1.78062 6.91041e+16 8.5334e+17 3350.83 145.842 -1146.74 0 0 0 0 0 -99831.1 0 0 
64.9825 0.0394577 -1.85719 -0.0196579 -1.78084 6.86121e+16 8.52936e+17 3350.83 145.842 -1157.38 0 0 0 0 0 -99831.1 0 0 
67.0165 0.0392211 -1.85743 -0.0200897 -1.78107 6.81129e+16 8.52525e+17 3350.83 145.842 -1168.09 0 0 0 0 0 -99831.1 0 0 
69.0966 0.038977 -1.85767 -0.0205333 -1.7813 6.76066e+16 8.52107e+17 3350.83 145.842 -1178.91 0 0 0 0 0 -99831.1 0 0 
71.2236 0.0387251 -1.85792 -0.0209891 -1.78153 6.70929e+16 8.51682e+17 3350.83 145.842 -1189.87 0 0 0 0 0 -99831.1 0 0 
73.3988 0.0384651 -1.85818 -0.0214575 -1.78178 6.65717e+16 8.5125e+17 3350.83 145.842 -1200.99 0 0 0 0 0 -99831.1 0 0 
75.6231 0.0381967 -1.85845 -0.021939 -1.78204 6.6043e+16 8.50812e+17 3350.83 145.842 -1212.29 0 0 0 0 0 -99831.1 0 0 
77.8976 0.0379196 -1.85873 -0.0224338 -1.7823 6.55067e+16 8.50367e+17 3350.83 145.842 -1223.76 0 0 0 0 0 -99831.1 0 0 
80.2236 0.0376336 -1.85901 -0.0229425 -1.78257 6.49626e+16 8.49917e+17 3350.83 145.842 -1235.42 0 0 0 0 0 -99831.1 0 0 
82.6022 0.0373384 -1.85931 -0.0234656 -1.78285 6.44106e+16 8.49459e+17 3350.83 145.842 -1247.26 0 0 0 0 0 -99831.1 0 0 
85.0346 0.0370335 -1.85961 -0.0240035 -1.78314 6.38507e+16 8.48995e+17 3350.83 145.842 -1259.3 0 0 0 0 0 -99831.1 0 0 
87.5219 0.0367188 -1.85993 -0.0245567 -1.78344 6.32826e+16 8.48524e+17 3350.83 145.842 -1271.54 0 0 0 0 0 -99831.1 0 0 
90.0655 0.0363937 -1.86025 -0.0251257 -1.78375 6.27063e+16 8.48046e+17 3350.83 145.842 -1283.97 0 0 0 0 0 -99831.1 0 0 
92.6665 0.0360581 -1.86059 -0.0257111 -1.78407 6.21216e+16 8.47562e+17 3350.83 145.842 -1296.6 0 0 0 0 0 -99831.1 0 0 
95.3264 0.0357115 -1.86094 -0.0263135 -1.78441 6.15284e+16 8.4707e+17 3350.83 145.842 -1309.43 0 0 0 0 0 -99831.1 0 0 
98.0464 0.0353536 -1.86129 -0.0269334 -1.78475 6.09265e+16 8.46571e+17 3350.83 145.842 -1322.46 0 0 0 0 0 -99831.1 0 0 
100.828 0.0349839 -1.86166 -0.0275716 -1.7851 6.03157e+16 8.46065e+17 3350.83 145.842 -1335.7 0 0 0 0 0 -99831.1 0 0 
103.672 0.0346021 -1.86205 -0.0282285 -1.78547 5.96958e+16 8.45551e+17 3350.83 145.842 -1349.13 0 0 0 0 0 -99831.1 0 0 
106.581 0.0342077 -1.86244 -0.0289051 -1.78585 5.90666e+16 8.4503e+17 3350.83 145.842 -1362.78 0 0 0 0 0 -99831.1 0 0 
109.555 0.0338003 -1.86285 -0.0296019 -1.78624 5.84279e+16 8.44501e+17 3350.83 145.842 -1376.62 0 0 0 0 0 -99831.1 0 0 
112.597 0.0333794 -1.86327 -0.0303198 -1.78664 5.77794e+16 8.43964e+17 3350.83 145.842 -1390.68 0 0 0 0 0 -99831.1 0 0 
115.707 0.0329446 -1.8637 -0.0310595 -1.78706 5.71208e+16 8.43418e+17 3350.83 145.842 -1404.94 0 0 0 0 0 -99831.1 0 0 
118.888 0.0324954 -1.86415 -0.031822 -1.78749 5.64518e+16 8.42864e+17 3350.83 145.842 -1419.4 0 0 0 0 0 -99831.1 0 0 
122.14 0.0320314 -1.86462 -0.0326081 -1.78794 5.57721e+16 8.42301e+17 3350.83 145.842 -1434.08 0 0 0 0 0 -99831.1 0 0 
125.467 0.0315519 -1.8651 -0.0334187 -1.7884 5.50813e+16 8.41728e+17 3350.83 145.842 -1448.96 0 0 0 0 0 -99831.1 0 0 
128.868 0.0310565 -1.86559 -0.0342551 -1.78888 5.4379e+16 8.41147e+17 3350.83 145.842 -1464.04 0 0 0 0 0 -99831.1 0 0 
132.346 0.0305446 -1.8661 -0.0351181 -1.78937 5.36648e+16 8.40555e+17 3350.83 145.842 -1479.34 0 0 0 0 0 -99831.1 0 0 
135.903 0.0300157 -1.86663 -0.0360089 -1.78988 5.29381e+16 8.39953e+17 3350.83 145.842 -1494.84 0 0 0 0 0 -99831.1 0 0 
139.54 0.0294691 -1.86718 -0.0369289 -1.79041 5.21984e+16 8.3934e+17 3350.83 145.842 -1510.54 0 0 0 0 0 -99831.1 0 0 
143.26 0.0289043 -1.86774 -0.0378794 -1.79095 5.14451e+16 8.38716e+17 3350.83 145.842 -1526.45 0 0 0 0 0 -99831.1 0 0 
147.063 0.0283206 -1.86833 -0.0388616 -1.79152 5.06776e+16 8.38081e+17 3350.83 145.842 -1542.57 0 0 0 0 0 -99831.1 0 0 
150.952 0.0277174 -1.86893 -0.0398773 -1.7921 4.98951e+16 8.37432e+17 3350.83 145.842 -1558.9 0 0 0 0 0 -99831.1 0 0 
154.93 0.0270941 -1.86955 -0.0409281 -1.7927 4.90967e+16 8.3677e+17 3350.83 145.842 -1575.47 0 0 0 0 0 -99831.1 0 0 
158.997 0.0264499 -1.8702 -0.0420157 -1.79332 4.82817e+16 8.36094e+17 3350.83 145.842 -1592.32 0 0 0 0 0 -99831.1 0 0 
163.156 0.025784 -1.87086 -0.0431421 -1.79397 4.74491e+16 8.354e+17 3350.83 145.842 -1609.62 0 0 0 0 0 -99831.1 0 0 
167.41 0.0250956 -1.87155 -0.0443095 -1.79463 4.65981e+16 8.34682e+17 3350.83 145.842 -1627.78 0 0 0 0 0 -99831.1 0 0 
171.759 0.0243835 -1.87226 -0.0455201 -1.79532 4.57283e+16 8.33927e+17 3350.83 145.842 -1648.03 0 0 0 0 0 -99831.1 0 0 
176.207 0.0236456 -1.873 -0.0467764 -1.79603 4.48405e+16 8.33093e+17 3350.83 145.842 -1673.93 0 0 0 0 0 -99831.1 0 0 
180.755 0.0228773 -1.87377 -0.0480811 -1.79677 4.39396e+16 8.32062e+17 3350.83 145.842 -1715.92 0 0 0 0 0 -99831.1 0 0 
185.406 0.0220665 -1.87458 -0.0494367 -1.79753 4.30428e+16 8.30487e+17 3350.83 145.842 -1805.57 0 0 0 0 0 -99831.1 0 0 
190.163 0.0211774 -1.87547 -0.0508447 -1.79832 4.22053e+16 8.27304e+17 3350.83 145.842 -2039.65 0 0 0 0 0 -99831.1 0 0 
195.026 0.0201006 -1.87655 -0.0523025 -1.79914 4.16005e+16 8.19244e+17 3350.83 145.842 -2720.1 0 0 0 0 0 -99831.1 0 0 
200 0.0184903 -1.87816 -0.0537937 -1.8 4.17887e+16 7.96262e+17 3350.83 145.842 -3237.72 0 0 0 0 0 -99831.1 0 0 
