# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 eDensity hDensity 
-4.29293 455436 455436 511267 511267 1.12408e+06 1.12408e+06 1.46766e+06 1.46766e+06 1.2261e+06 1.2261e+06 1.24534e+06 1.24534e+06 740034 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 8.19203e+18 
-4.19192 502805 502805 545560 545560 1.21524e+06 1.21524e+06 1.49928e+06 1.49928e+06 1.27127e+06 1.27127e+06 1.13974e+06 1.13974e+06 704727 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 8.76848e+18 
-4.09091 550445 550445 579731 579731 1.30102e+06 1.30102e+06 1.50966e+06 1.50966e+06 1.31044e+06 1.31044e+06 1.01356e+06 1.01356e+06 662872 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 9.32418e+18 
-3.9899 598035 598035 613685 613685 1.3803e+06 1.3803e+06 1.49864e+06 1.49864e+06 1.34337e+06 1.34337e+06 872747 872747 615465 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 9.85672e+18 
-3.88889 645269 645269 647331 647331 1.45213e+06 1.45213e+06 1.46668e+06 1.46668e+06 1.36984e+06 1.36984e+06 723924 723924 563598 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.03644e+19 
-3.78788 691858 691858 680584 680584 1.51565e+06 1.51565e+06 1.4148e+06 1.4148e+06 1.38972e+06 1.38972e+06 574028 574028 508432 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.0846e+19 
-3.68687 737539 737539 713363 713363 1.57015e+06 1.57015e+06 1.34462e+06 1.34462e+06 1.40296e+06 1.40296e+06 430011 430011 451176 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.13012e+19 
-3.58586 782068 782068 745595 745595 1.61509e+06 1.61509e+06 1.25821e+06 1.25821e+06 1.40954e+06 1.40954e+06 298509 298509 393054 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.17299e+19 
-3.48485 825228 825228 777211 777211 1.65004e+06 1.65004e+06 1.15809e+06 1.15809e+06 1.40951e+06 1.40951e+06 185545 185545 335289 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.21326e+19 
-3.38384 866829 866829 808146 808146 1.67473e+06 1.67473e+06 1.04712e+06 1.04712e+06 1.40299e+06 1.40299e+06 96262.3 96262.3 279073 -1.74941 -1.74941 -1.75935 -1.75935 -1.76635 -1.76635 -1.80481 -1.80481 -1.81224 -1.81224 -1.85339 -1.85339 -1.88598 0 1.251e+19 
